train_step,accumulation,average_variance,min_grad,max_grad,mean_grad,std_grad
0,32,0.012569292448461056,-27.32275390625,24.65869140625,0.00003662374001578428,0.33869943022727966
5000,32,0.05216037109494209,-18.598831176757812,267.4122314453125,-7.607914085383527e-6,0.1687045395374298
10000,32,0.04752993583679199,-422.0365295410156,38.44099044799805,-0.0006526890792883933,0.16002775728702545
15000,32,0.045817580074071884,-88.08413696289062,22.863983154296875,-0.00006979502359172329,0.08702617138624191
20000,32,0.046955518424510956,-45.13871383666992,46.81242370605469,-0.00001847573003033176,0.1008552759885788
25000,32,0.04478776082396507,-66.79150390625,59.8577880859375,-0.00002602376480353996,0.12397519499063492
30000,32,0.043802659958601,-65.12640380859375,88.82046508789062,0.000021739975636592135,0.12484906613826752
35000,32,0.04491807520389557,-98.126953125,107.383544921875,-0.000031104493245948106,0.14000283181667328
40000,32,0.046960629522800446,-63.2265625,85.1109848022461,0.000045666045480174944,0.13777700066566467
45000,32,0.049367740750312805,-66.82653045654297,64.97537231445312,6.73059457767522e-6,0.13755181431770325
50000,32,0.05160989239811897,-58.8192138671875,62.4892578125,-0.000026866033294936642,0.1353769749403
55000,32,0.052222851663827896,-74.111083984375,83.053955078125,-0.00003220420330762863,0.14744320511817932
60000,32,0.05226001515984535,-92.759033203125,77.56427001953125,-0.000055523680202895775,0.15123558044433594
65000,32,0.05086604878306389,-83.76919555664062,82.33349609375,-0.00016800107550807297,0.14392836391925812
70000,32,0.047765254974365234,-99.94359588623047,88.7110595703125,0.00005395292100729421,0.1413475126028061
75000,32,0.046102046966552734,-89.81207275390625,97.171875,-0.00007086514233378693,0.13675980269908905
80000,32,0.044101763516664505,-119.60302734375,143.43447875976562,-0.00005421005334937945,0.1389760673046112
85000,32,0.04555542394518852,-73.29498291015625,77.97573852539062,0.00001845653423515614,0.13392139971256256
90000,32,0.04529935494065285,-125.954833984375,100.15550231933594,-4.773457021656213e-6,0.13120467960834503
95000,32,0.04840919375419617,-77.65872192382812,98.87255859375,-0.00003369291152921505,0.13643582165241241
100000,32,0.04968097060918808,-66.0506591796875,71.88072204589844,0.00004638193786377087,0.13219867646694183
105000,32,0.050756849348545074,-107.945556640625,99.3321304321289,0.00006033250247128308,0.14166085422039032
110000,32,0.049784570932388306,-82.29736328125,120.31129455566406,-0.00011235921556362882,0.138807475566864
115000,32,0.048005327582359314,-84.7603759765625,73.41207122802734,-1.2739798194161267e-6,0.13122053444385529
120000,32,0.04806792363524437,-109.71350860595703,92.91259765625,-0.00004642689964384772,0.13289625942707062
125000,32,0.04541051760315895,-68.86751556396484,89.6275634765625,-0.00007347879727603868,0.12573203444480896
130000,32,0.04463684931397438,-106.51089477539062,89.4281005859375,-0.000014297803318186197,0.12468560039997101
135000,32,0.04508006572723389,-101.4232177734375,66.1591567993164,-0.00005945168231846765,0.12049262225627899
140000,32,0.04680079221725464,-113.6494140625,116.8507308959961,-0.00011082237324444577,0.12601011991500854
145000,32,0.04792506620287895,-88.79296875,90.13192749023438,-0.00002039339960901998,0.12106331437826157
150000,32,0.04886731877923012,-80.3896484375,96.74644470214844,-9.829317605181132e-6,0.11973153799772263
155000,32,0.049930471926927567,-116.24066162109375,125.538330078125,0.00003590065898606554,0.12764151394367218
160000,32,0.04919084534049034,-69.54502868652344,128.0761260986328,6.259937435970642e-6,0.12680397927761078
165000,32,0.04947274923324585,-65.69317626953125,97.47701263427734,0.00008205326594179496,0.12509725987911224
170000,32,0.046538662165403366,-80.31478118896484,170.0930938720703,-0.000054760705097578466,0.1223025694489479
175000,32,0.04419877380132675,-55.699832916259766,137.27305603027344,-5.7805373216979206e-6,0.11652421951293945
180000,32,0.04514726996421814,-82.98587799072266,109.1229248046875,-0.00008196740236598998,0.11833475530147552
185000,32,0.04600384086370468,-111.31661987304688,61.560054779052734,-0.0000502570801472757,0.11745674908161163
190000,32,0.047162190079689026,-96.67840576171875,114.9856948852539,-0.00001738471837597899,0.11587000638246536
195000,32,0.04800510033965111,-69.284912109375,143.4019012451172,-0.000026729441742645577,0.1173115223646164
200000,32,0.04942275211215019,-106.5496597290039,127.49246978759766,0.000015316209101001732,0.11521533131599426
205000,32,0.04943374544382095,-103.45529174804688,130.2410125732422,-0.000010120385923073627,0.12138515710830688
