train_step,accumulation,average_variance,min_grad,max_grad,mean_grad,std_grad
0,8,0.02528274431824684,-27.416015625,25.275390625,0.00004968669964000583,0.3388054072856903
5000,8,0.08732746541500092,-27.60614013671875,29.68359375,-0.0009244626853615046,0.2650787830352783
10000,8,0.07454142719507217,-224.18502807617188,175.6475372314453,-0.0004955228650942445,0.14687876403331757
15000,8,0.07181607186794281,-207.9051055908203,171.1214599609375,-0.00006849078636150807,0.12169701606035233
20000,8,0.07689961045980453,-345.9727783203125,34.422054290771484,-3.2292393825628096e-6,0.13921329379081726
25000,8,0.07543177902698517,-272.6607666015625,44.009765625,-0.00010265225864714012,0.13020014762878418
30000,8,0.08063825219869614,-42.01708984375,178.06494140625,-0.000057734021538635716,0.13608978688716888
35000,8,0.08503814041614532,-146.33851623535156,35.9287109375,-0.00012036864791298285,0.1408848762512207
40000,8,0.08961392939090729,-103.2835464477539,61.660125732421875,-0.000044966953282710165,0.14495427906513214
45000,8,0.09662655740976334,-96.35631561279297,103.9482421875,-0.00009754181519383565,0.1594293713569641
50000,8,0.10019039362668991,-75.55055236816406,61.91229248046875,0.000041960502130677924,0.15910890698432922
55000,8,0.10153297334909439,-157.68824768066406,56.590576171875,0.000047239340347005054,0.1662256270647049
60000,8,0.10024097561836243,-51.700923919677734,46.802955627441406,-3.902101525454782e-6,0.16570638120174408
65000,8,0.10045845806598663,-109.26565551757812,47.17390060424805,0.00007361186726484448,0.166101336479187
70000,8,0.09386278688907623,-53.197265625,90.2734375,-0.00006535455031553283,0.16959913074970245
75000,8,0.09250807762145996,-46.86181640625,45.455322265625,0.00001871217136795167,0.16665133833885193
80000,8,0.09269958734512329,-48.3427734375,62.6953125,0.00003622884469223209,0.17032872140407562
85000,8,0.09476102143526077,-49.6436767578125,54.6806640625,-0.000014379163076227996,0.17733868956565857
90000,8,0.09492427110671997,-59.298828125,67.314453125,0.000018483826352166943,0.18283039331436157
95000,8,0.09990008175373077,-75.84375,81.06201171875,0.00010151807509828359,0.19136841595172882
100000,8,0.10299471020698547,-89.1416015625,106.18359375,0.00005959304689895362,0.19689059257507324
105000,8,0.10536066442728043,-74.904296875,73.0252685546875,0.00006291962199611589,0.2044641375541687
110000,8,0.10403801500797272,-84.618896484375,66.798828125,8.525365956302267e-6,0.2007172852754593
115000,8,0.1029740571975708,-91.8056640625,73.884765625,-0.00007427682430716231,0.19879768788814545
120000,8,0.09867463260889053,-75.0546875,65.05810546875,0.000015526073184446432,0.19384124875068665
125000,8,0.0938221737742424,-86.484375,84.5859375,0.000023331420379690826,0.18575100600719452
130000,8,0.09833664447069168,-93.568359375,98.8466796875,-0.00012674188474193215,0.2004460096359253
135000,8,0.09688393771648407,-121.431640625,124.65869140625,8.729333785595372e-6,0.20053595304489136
140000,8,0.09651796519756317,-133.6123046875,137.931640625,0.0001428665709681809,0.20146317780017853
145000,8,0.1026635393500328,-119.61328125,120.732421875,-0.00010701183055061847,0.21181868016719818
150000,8,0.10334265232086182,-99.08203125,99.126953125,-0.000012120312931074295,0.21181663870811462
155000,8,0.10584906488656998,-137.203125,174.1484375,-0.00004620233812602237,0.2209535837173462
160000,8,0.10358622670173645,-105.9765625,90.85765075683594,-0.00004692895890912041,0.21526668965816498
165000,8,0.1018807515501976,-90.30859375,90.11849975585938,8.360987521882635e-6,0.20608100295066833
170000,8,0.10062897950410843,-90.7138671875,82.2578125,0.00008545599121134728,0.20360177755355835
175000,8,0.0981600433588028,-86.9287109375,113.83203125,0.000055952703405637294,0.2001870721578598
180000,8,0.09554480761289597,-107.98828125,111.76708984375,-0.00009115212014876306,0.1956292688846588
185000,8,0.09741069376468658,-167.7734375,135.421875,0.00011781974899349734,0.2050653100013733
190000,8,0.10092587023973465,-101.57421875,136.10693359375,-0.00007822785846656188,0.21029818058013916
195000,8,0.10188501328229904,-98.42333984375,108.785888671875,0.00001788726876839064,0.2110002636909485
200000,8,0.10385973006486893,-80.17578125,93.2419204711914,8.581990186939947e-6,0.21415835618972778
