it0,it1,euclidian_distance,cosine_similarity
280000,0,304.6405029296875,0.8863406777381897
285000,0,307.1247863769531,0.8844033479690552
290000,0,308.6633605957031,0.8831716775894165
295000,0,309.3450622558594,0.8825934529304504
300000,0,309.55242919921875,0.8824079036712646
305000,0,309.7758483886719,0.8822115659713745
310000,0,310.3839111328125,0.8816806674003601
315000,0,311.7435607910156,0.8805567622184753
320000,0,313.8605651855469,0.8788266181945801
325000,0,316.9412841796875,0.8763307332992554
330000,0,320.603271484375,0.873401403427124
335000,0,322.9912414550781,0.8714306354522705
340000,0,324.3076477050781,0.8702917098999023
345000,0,324.8373107910156,0.8697914481163025
350000,0,324.9870300292969,0.8696375489234924
355000,0,325.12579345703125,0.8694913983345032
360000,0,325.6712951660156,0.8689775466918945
365000,0,326.7749328613281,0.8679819107055664
370000,0,328.87628173828125,0.8661792874336243
375000,0,332.0643005371094,0.8634839653968811
380000,0,335.07257080078125,0.8608977794647217
385000,0,337.3257751464844,0.8589390516281128
390000,0,338.4109802246094,0.8579212427139282
395000,0,338.9855041503906,0.8573654294013977
400000,0,339.123291015625,0.8572131991386414
0,5000,10.853666305541992,0.9998579025268555
5000,10000,22.807580947875977,0.9993720054626465
10000,15000,31.022315979003906,0.998837947845459
15000,20000,38.82074737548828,0.9981785416603088
20000,25000,49.33610916137695,0.9970518350601196
25000,30000,44.25039291381836,0.9976309537887573
30000,35000,32.83537292480469,0.9986982941627502
35000,40000,23.084619522094727,0.9993572235107422
40000,45000,14.13761043548584,0.9997590780258179
45000,50000,5.824056625366211,0.9999591112136841
50000,55000,5.583403587341309,0.999962568283081
55000,60000,12.992372512817383,0.9997965097427368
60000,65000,20.13006019592285,0.9995112419128418
65000,70000,27.618844985961914,0.9990801811218262
70000,75000,35.397682189941406,0.9984904527664185
75000,80000,36.11038589477539,0.9984312653541565
80000,85000,28.58456039428711,0.9990177154541016
85000,90000,20.984811782836914,0.9994704723358154
90000,95000,13.396804809570312,0.9997842311859131
95000,100000,5.643582820892334,0.9999617338180542
100000,105000,5.607337474822998,0.9999620914459229
105000,110000,12.879721641540527,0.9998002052307129
110000,115000,20.128896713256836,0.9995113015174866
115000,120000,27.538288116455078,0.9990842938423157
120000,125000,35.042476654052734,0.9985166192054749
125000,130000,35.557796478271484,0.9984732270240784
130000,135000,28.479843139648438,0.9990203380584717
135000,140000,21.167383193969727,0.9994585514068604
140000,145000,13.532485008239746,0.9997783899307251
145000,150000,5.723805904388428,0.9999603033065796
150000,155000,5.700109004974365,0.9999607801437378
155000,160000,13.199271202087402,0.9997889399528503
160000,165000,20.491178512573242,0.9994901418685913
165000,170000,28.02880096435547,0.9990445971488953
170000,175000,35.47637939453125,0.9984678626060486
175000,180000,35.9585075378418,0.9984248876571655
180000,185000,28.958843231201172,0.998977780342102
185000,190000,21.451112747192383,0.9994386434555054
190000,195000,13.762014389038086,0.9997685551643372
195000,200000,5.806577682495117,0.999958872795105
200000,205000,5.791617393493652,0.9999589920043945
205000,210000,13.43427562713623,0.9997791051864624
210000,215000,20.893983840942383,0.999464750289917
215000,220000,28.618501663208008,0.998993992805481
220000,225000,36.0340461730957,0.9984027147293091
225000,230000,36.53018569946289,0.9983569383621216
230000,235000,29.264110565185547,0.9989445805549622
235000,240000,21.760618209838867,0.9994157552719116
240000,245000,13.880367279052734,0.9997621774673462
245000,250000,5.917517185211182,0.9999567866325378
250000,255000,5.8396196365356445,0.9999579191207886
255000,260000,13.642135620117188,0.9997698068618774
260000,265000,21.219633102416992,0.9994418025016785
265000,270000,28.78175926208496,0.9989712834358215
270000,275000,36.33264923095703,0.9983582496643066
275000,280000,36.63919448852539,0.9983288645744324
280000,285000,29.535648345947266,0.9989128708839417
285000,290000,21.904268264770508,0.999401330947876
290000,295000,13.958576202392578,0.9997567534446716
295000,300000,5.885600566864014,0.9999567270278931
300000,305000,5.847383499145508,0.9999572038650513
305000,310000,13.663681983947754,0.9997662305831909
310000,315000,21.30453109741211,0.9994308352470398
315000,320000,28.892330169677734,0.9989511370658875
320000,325000,36.53524398803711,0.9983192086219788
325000,330000,36.802490234375,0.9982917308807373
330000,335000,29.616621017456055,0.9988925457000732
335000,340000,21.93504524230957,0.9993919134140015
340000,345000,13.989432334899902,0.9997525215148926
345000,350000,5.913022041320801,0.9999557137489319
350000,355000,5.887569427490234,0.9999560117721558
355000,360000,13.734606742858887,0.9997607469558716
360000,365000,21.382732391357422,0.9994187951087952
365000,370000,29.11238670349121,0.9989201426506042
370000,375000,36.74949264526367,0.9982761144638062
375000,380000,37.054813385009766,0.9982446432113647
380000,385000,29.78778839111328,0.9988638758659363
385000,390000,22.05463409423828,0.9993764162063599
390000,395000,14.092799186706543,0.9997451305389404
395000,400000,5.908262729644775,0.9999551773071289
