step,batch size,value
100,87.5 sec,0.6201171875
200,87.5 sec,0.6201171875
300,87.5 sec,0.6201171875
400,87.5 sec,0.6201171875
500,87.5 sec,0.6201171875
600,87.5 sec,0.6201171875
700,87.5 sec,0.6201171875
800,87.5 sec,0.6201171875
900,87.5 sec,0.6201171875
1000,87.5 sec,0.6201171875
1100,87.5 sec,0.6201171875
1200,87.5 sec,0.6201171875
1300,87.5 sec,0.6201171875
1400,87.5 sec,0.6201171875
1500,87.5 sec,0.6201171875
1600,87.5 sec,0.6201171875
1700,87.5 sec,0.6201171875
1800,87.5 sec,0.6201171875
1900,87.5 sec,0.6201171875
2000,87.5 sec,0.6201171875
2100,87.5 sec,0.6201171875
2200,87.5 sec,0.6201171875
2300,87.5 sec,0.6201171875
2400,87.5 sec,0.6201171875
2500,87.5 sec,0.6201171875
2600,87.5 sec,0.6201171875
2700,87.5 sec,0.6201171875
2800,87.5 sec,0.62060546875
2900,87.5 sec,0.6201171875
3000,87.5 sec,0.6201171875
3100,87.5 sec,0.6201171875
3200,87.5 sec,0.6201171875
3300,87.5 sec,0.6201171875
3400,87.5 sec,0.62060546875
3500,87.5 sec,0.62060546875
3600,87.5 sec,0.62060546875
3700,87.5 sec,0.62060546875
3800,87.5 sec,0.62060546875
3900,87.5 sec,0.62060546875
4000,87.5 sec,0.62060546875
4100,87.5 sec,0.62060546875
4200,87.5 sec,0.62060546875
4300,87.5 sec,0.62109375
4400,87.5 sec,0.62109375
4500,87.5 sec,0.62109375
4600,87.5 sec,0.62109375
4700,87.5 sec,0.62109375
4800,87.5 sec,0.62109375
4900,87.5 sec,0.62109375
5000,87.5 sec,0.62158203125
5100,87.5 sec,0.62158203125
5200,87.5 sec,0.62158203125
5300,87.5 sec,0.62158203125
5400,87.5 sec,0.62158203125
5500,87.5 sec,0.6220703125
5600,87.5 sec,0.6220703125
5700,87.5 sec,0.6220703125
5800,87.5 sec,0.6220703125
5900,87.5 sec,0.62255859375
6000,87.5 sec,0.62255859375
6100,87.5 sec,0.62255859375
6200,87.5 sec,0.62255859375
6300,87.5 sec,0.623046875
6400,87.5 sec,0.623046875
6500,87.5 sec,0.623046875
6600,87.5 sec,0.623046875
6700,87.5 sec,0.62353515625
6800,87.5 sec,0.62353515625
6900,87.5 sec,0.62353515625
7000,87.5 sec,0.62353515625
7100,87.5 sec,0.62353515625
7200,87.5 sec,0.6240234375
7300,87.5 sec,0.6240234375
7400,87.5 sec,0.6240234375
7500,87.5 sec,0.62451171875
7600,87.5 sec,0.62451171875
7700,87.5 sec,0.62451171875
7800,87.5 sec,0.625
7900,87.5 sec,0.625
8000,87.5 sec,0.625
8100,87.5 sec,0.62548828125
8200,87.5 sec,0.62548828125
8300,87.5 sec,0.6259765625
8400,87.5 sec,0.6259765625
8500,87.5 sec,0.62646484375
8600,87.5 sec,0.62646484375
8700,87.5 sec,0.62646484375
8800,87.5 sec,0.626953125
8900,87.5 sec,0.626953125
9000,87.5 sec,0.62744140625
9100,87.5 sec,0.62744140625
9200,87.5 sec,0.6279296875
9300,87.5 sec,0.62744140625
9400,87.5 sec,0.6279296875
9500,87.5 sec,0.6279296875
9600,87.5 sec,0.62841796875
9700,87.5 sec,0.62841796875
9800,87.5 sec,0.62890625
9900,87.5 sec,0.62890625
10000,87.5 sec,0.62939453125
10100,87.5 sec,0.62939453125
10200,87.5 sec,0.6298828125
10300,87.5 sec,0.6298828125
10400,87.5 sec,0.6298828125
10500,87.5 sec,0.6298828125
10600,87.5 sec,0.63037109375
10700,87.5 sec,0.63037109375
10800,87.5 sec,0.630859375
10900,87.5 sec,0.630859375
11000,87.5 sec,0.630859375
11100,87.5 sec,0.630859375
11200,87.5 sec,0.63134765625
11300,87.5 sec,0.63134765625
11400,87.5 sec,0.63134765625
11500,87.5 sec,0.6318359375
11600,87.5 sec,0.6318359375
11700,87.5 sec,0.63232421875
11800,87.5 sec,0.63232421875
11900,87.5 sec,0.6328125
12000,87.5 sec,0.6328125
12100,87.5 sec,0.6328125
12200,87.5 sec,0.63330078125
12300,87.5 sec,0.63330078125
12400,87.5 sec,0.6337890625
12500,87.5 sec,0.6337890625
12600,87.5 sec,0.6337890625
12700,87.5 sec,0.6337890625
12800,87.5 sec,0.63427734375
12900,87.5 sec,0.63427734375
13000,87.5 sec,0.63427734375
13100,87.5 sec,0.63427734375
13200,87.5 sec,0.63427734375
13300,87.5 sec,0.63427734375
13400,87.5 sec,0.63427734375
13500,87.5 sec,0.63427734375
13600,87.5 sec,0.634765625
13700,87.5 sec,0.634765625
13800,87.5 sec,0.634765625
13900,87.5 sec,0.634765625
14000,87.5 sec,0.634765625
14100,87.5 sec,0.63525390625
14200,87.5 sec,0.63525390625
14300,87.5 sec,0.63525390625
14400,87.5 sec,0.6357421875
14500,87.5 sec,0.6357421875
14600,87.5 sec,0.6357421875
14700,87.5 sec,0.6357421875
14800,87.5 sec,0.6357421875
14900,87.5 sec,0.63623046875
15000,87.5 sec,0.6357421875
15100,87.5 sec,0.63623046875
15200,87.5 sec,0.63623046875
15300,87.5 sec,0.63623046875
15400,87.5 sec,0.63623046875
15500,87.5 sec,0.6357421875
15600,87.5 sec,0.6357421875
15700,87.5 sec,0.6357421875
15800,87.5 sec,0.6357421875
15900,87.5 sec,0.6357421875
16000,87.5 sec,0.6357421875
16100,87.5 sec,0.6357421875
16200,87.5 sec,0.63525390625
16300,87.5 sec,0.63525390625
16400,87.5 sec,0.63525390625
16500,87.5 sec,0.63525390625
16600,87.5 sec,0.63525390625
16700,87.5 sec,0.63525390625
16800,87.5 sec,0.63525390625
16900,87.5 sec,0.63525390625
17000,87.5 sec,0.63525390625
17100,87.5 sec,0.63525390625
17200,87.5 sec,0.63525390625
17300,87.5 sec,0.63525390625
17400,87.5 sec,0.63525390625
17500,87.5 sec,0.6357421875
17600,87.5 sec,0.6357421875
17700,87.5 sec,0.6357421875
17800,87.5 sec,0.6357421875
17900,87.5 sec,0.6357421875
18000,87.5 sec,0.6357421875
18100,87.5 sec,0.63525390625
18200,87.5 sec,0.63525390625
18300,87.5 sec,0.63525390625
18400,87.5 sec,0.63525390625
18500,87.5 sec,0.63525390625
18600,87.5 sec,0.6357421875
18700,87.5 sec,0.6357421875
18800,87.5 sec,0.63525390625
18900,87.5 sec,0.63525390625
19000,87.5 sec,0.6357421875
19100,87.5 sec,0.63525390625
19200,87.5 sec,0.63525390625
19300,87.5 sec,0.63525390625
19400,87.5 sec,0.63525390625
19500,87.5 sec,0.63525390625
19600,87.5 sec,0.63525390625
19700,87.5 sec,0.63525390625
19800,87.5 sec,0.63525390625
19900,87.5 sec,0.63525390625
20000,87.5 sec,0.6357421875
20100,87.5 sec,0.6357421875
20200,87.5 sec,0.6357421875
20300,87.5 sec,0.63525390625
20400,87.5 sec,0.63525390625
20500,87.5 sec,0.63525390625
20600,87.5 sec,0.6357421875
20700,87.5 sec,0.6357421875
20800,87.5 sec,0.6357421875
20900,87.5 sec,0.6357421875
21000,87.5 sec,0.6357421875
21100,87.5 sec,0.6357421875
21200,87.5 sec,0.6357421875
21300,87.5 sec,0.6357421875
21400,87.5 sec,0.6357421875
21500,87.5 sec,0.6357421875
21600,87.5 sec,0.6357421875
21700,87.5 sec,0.6357421875
21800,87.5 sec,0.6357421875
21900,87.5 sec,0.6357421875
22000,87.5 sec,0.6357421875
22100,87.5 sec,0.6357421875
22200,87.5 sec,0.6357421875
22300,87.5 sec,0.6357421875
22400,87.5 sec,0.6357421875
22500,87.5 sec,0.6357421875
22600,87.5 sec,0.6357421875
22700,87.5 sec,0.6357421875
22800,87.5 sec,0.6357421875
22900,87.5 sec,0.6357421875
23000,87.5 sec,0.6357421875
23100,87.5 sec,0.6357421875
23200,87.5 sec,0.6357421875
23300,87.5 sec,0.6357421875
23400,87.5 sec,0.6357421875
23500,87.5 sec,0.6357421875
23600,87.5 sec,0.6357421875
23700,87.5 sec,0.6357421875
23800,87.5 sec,0.6357421875
23900,87.5 sec,0.6357421875
24000,87.5 sec,0.6357421875
24100,87.5 sec,0.6357421875
24200,87.5 sec,0.6357421875
24300,87.5 sec,0.6357421875
24400,87.5 sec,0.6357421875
24500,87.5 sec,0.6357421875
24600,87.5 sec,0.6357421875
24700,87.5 sec,0.6357421875
24800,87.5 sec,0.6357421875
24900,87.5 sec,0.6357421875
25000,87.5 sec,0.6357421875
25100,87.5 sec,0.6357421875
25200,87.5 sec,0.6357421875
25300,87.5 sec,0.6357421875
25400,87.5 sec,0.6357421875
25500,87.5 sec,0.6357421875
