step,batch size,value
10500,87.5 sec,0.6327630281448364
10600,87.5 sec,0.6327564120292664
10700,87.5 sec,0.6327450275421143
10800,87.5 sec,0.6327401399612427
10900,87.5 sec,0.6327457427978516
11000,87.5 sec,0.6327440738677979
11100,87.5 sec,0.6327407360076904
11200,87.5 sec,0.6327371597290039
11300,87.5 sec,0.6327311992645264
11400,87.5 sec,0.6327387094497681
11500,87.5 sec,0.6327449679374695
11600,87.5 sec,0.6327499151229858
11700,87.5 sec,0.6327483654022217
11800,87.5 sec,0.63273686170578
11900,87.5 sec,0.6327338218688965
12000,87.5 sec,0.6327250599861145
12100,87.5 sec,0.6327361464500427
12200,87.5 sec,0.6327216625213623
12300,87.5 sec,0.6327279806137085
12400,87.5 sec,0.6327287554740906
12500,87.5 sec,0.6327405571937561
12600,87.5 sec,0.632732629776001
12700,87.5 sec,0.6327324509620667
12800,87.5 sec,0.6327176094055176
12900,87.5 sec,0.6327271461486816
13000,87.5 sec,0.6327351927757263
13100,87.5 sec,0.632729172706604
13200,87.5 sec,0.6327550411224365
13300,87.5 sec,0.6327646970748901
13400,87.5 sec,0.6327708959579468
13500,87.5 sec,0.6327720880508423
13600,87.5 sec,0.6327660083770752
13700,87.5 sec,0.6327827572822571
13800,87.5 sec,0.6328009366989136
13900,87.5 sec,0.6328103542327881
14000,87.5 sec,0.6328138709068298
14100,87.5 sec,0.6328298449516296
14200,87.5 sec,0.6328443884849548
14300,87.5 sec,0.6328428983688354
14400,87.5 sec,0.6328505277633667
14500,87.5 sec,0.6328396201133728
14600,87.5 sec,0.6328516602516174
14700,87.5 sec,0.6328675746917725
14800,87.5 sec,0.632874608039856
14900,87.5 sec,0.6328734159469604
15000,87.5 sec,0.6328815221786499
15100,87.5 sec,0.6328876614570618
15200,87.5 sec,0.6329154968261719
15300,87.5 sec,0.632931113243103
15400,87.5 sec,0.632927656173706
15500,87.5 sec,0.632935106754303
15600,87.5 sec,0.632978081703186
15700,87.5 sec,0.6330013275146484
15800,87.5 sec,0.6330170631408691
15900,87.5 sec,0.6330485343933105
16000,87.5 sec,0.6330690383911133
16100,87.5 sec,0.6331062316894531
16200,87.5 sec,0.6331301331520081
16300,87.5 sec,0.6331341862678528
16400,87.5 sec,0.6331660747528076
16500,87.5 sec,0.6331905722618103
16600,87.5 sec,0.6332132816314697
16700,87.5 sec,0.6332532167434692
16800,87.5 sec,0.6333032846450806
16900,87.5 sec,0.6333367228507996
