step,batch size,value
25300,87.5 sec,6951.484375
25400,87.5 sec,6957.19384765625
25500,87.5 sec,6902.8994140625
25600,87.5 sec,6861.666015625
25700,87.5 sec,6974.107421875
25800,87.5 sec,6949.87060546875
25900,87.5 sec,7023.30859375
26000,87.5 sec,7060.47265625
26100,87.5 sec,7085.29736328125
26200,87.5 sec,7064.58447265625
26300,87.5 sec,6841.24951171875
26400,87.5 sec,6715.615234375
26500,87.5 sec,6683.037109375
26600,87.5 sec,6927.93994140625
26700,87.5 sec,7066.052734375
26800,87.5 sec,7035.16748046875
26900,87.5 sec,7040.48046875
27000,87.5 sec,7068.02197265625
27100,87.5 sec,7053.39111328125
27200,87.5 sec,7053.92138671875
27300,87.5 sec,7067.341796875
27400,87.5 sec,7061.28515625
27500,87.5 sec,7070.1376953125
27600,87.5 sec,7102.6142578125
27700,87.5 sec,7104.95947265625
27800,87.5 sec,6962.17041015625
27900,87.5 sec,6830.9599609375
28000,87.5 sec,6761.7744140625
28100,87.5 sec,6679.5693359375
28200,87.5 sec,6275.8310546875
28300,87.5 sec,5828.931640625
28400,87.5 sec,5738.212890625
28500,87.5 sec,6459.8857421875
28600,87.5 sec,6835.8974609375
28700,87.5 sec,6924.34814453125
28800,87.5 sec,6940.19482421875
28900,87.5 sec,6618.40185546875
29000,87.5 sec,6338.064453125
29100,87.5 sec,6634.2138671875
29200,87.5 sec,6719.20947265625
29300,87.5 sec,6728.83447265625
29400,87.5 sec,6771.76318359375
29500,87.5 sec,6776.76513671875
29600,87.5 sec,6843.4169921875
29700,87.5 sec,6826.34130859375
29800,87.5 sec,6843.9013671875
29900,87.5 sec,6762.4091796875
30000,87.5 sec,6312.068359375
30100,87.5 sec,6072.05322265625
30200,87.5 sec,6235.10009765625
30300,87.5 sec,6668.853515625
30400,87.5 sec,7019.8974609375
30500,87.5 sec,7015.6162109375
30600,87.5 sec,6823.24072265625
30700,87.5 sec,6843.67919921875
30800,87.5 sec,6881.81494140625
30900,87.5 sec,6599.18603515625
31000,87.5 sec,6365.56494140625
31100,87.5 sec,6630.97021484375
31200,87.5 sec,6702.28759765625
31300,87.5 sec,6321.78857421875
31400,87.5 sec,5916.43017578125
31500,87.5 sec,6118.08984375
31600,87.5 sec,6199.7392578125
31700,87.5 sec,6441.8505859375
31800,87.5 sec,6627.91552734375
31900,87.5 sec,6696.36376953125
32000,87.5 sec,6738.5517578125
32100,87.5 sec,6799.4111328125
32200,87.5 sec,6803.20361328125
32300,87.5 sec,6797.06982421875
32400,87.5 sec,6824.46484375
32500,87.5 sec,6796.4501953125
32600,87.5 sec,6834.90234375
32700,87.5 sec,6732.72509765625
32800,87.5 sec,6707.47265625
32900,87.5 sec,6519.6904296875
33000,87.5 sec,6459.21826171875
33100,87.5 sec,6399.03955078125
33200,87.5 sec,6490.6875
33300,87.5 sec,6512.57958984375
33400,87.5 sec,6529.576171875
33500,87.5 sec,6523.77001953125
33600,87.5 sec,6531.779296875
33700,87.5 sec,6501.623046875
33800,87.5 sec,6321.56103515625
33900,87.5 sec,6288.33984375
34000,87.5 sec,6337.42822265625
34100,87.5 sec,6467.25
34200,87.5 sec,6459.3173828125
34300,87.5 sec,6583.67236328125
34400,87.5 sec,6618.25634765625
34500,87.5 sec,6634.46875
34600,87.5 sec,6665.83984375
34700,87.5 sec,6679.61767578125
34800,87.5 sec,6742.015625
34900,87.5 sec,6743.05126953125
35000,87.5 sec,6741.88671875
35100,87.5 sec,6770.62109375
35200,87.5 sec,6601.9091796875
35300,87.5 sec,6595.21044921875
35400,87.5 sec,6631.65625
35500,87.5 sec,6618.35546875
35600,87.5 sec,6627.27880859375
35700,87.5 sec,6624.91796875
35800,87.5 sec,6611.77001953125
35900,87.5 sec,6266.412109375
36000,87.5 sec,6295.84423828125
36100,87.5 sec,6293.576171875
36200,87.5 sec,6181.75390625
36300,87.5 sec,6230.73583984375
36400,87.5 sec,6240.9111328125
36500,87.5 sec,6244.4892578125
36600,87.5 sec,6286.919921875
36700,87.5 sec,6299.5517578125
36800,87.5 sec,6296.8408203125
36900,87.5 sec,6333.0400390625
37000,87.5 sec,6291.81396484375
37100,87.5 sec,6294.45361328125
37200,87.5 sec,6269.732421875
37300,87.5 sec,6389.55419921875
37400,87.5 sec,6408.05859375
37500,87.5 sec,6370.06201171875
37600,87.5 sec,5906.54833984375
37700,87.5 sec,6171.45947265625
37800,87.5 sec,6540.7861328125
37900,87.5 sec,6538.18017578125
38000,87.5 sec,6576.72802734375
38100,87.5 sec,6592.74609375
38200,87.5 sec,6529.38134765625
38300,87.5 sec,6494.66259765625
38400,87.5 sec,6516.986328125
38500,87.5 sec,6574.40234375
38600,87.5 sec,6627.5107421875
38700,87.5 sec,6684.04736328125
38800,87.5 sec,6525.65576171875
38900,87.5 sec,6290.814453125
39000,87.5 sec,6202.994140625
39100,87.5 sec,6275.80859375
39200,87.5 sec,6434.76708984375
39300,87.5 sec,6453.900390625
39400,87.5 sec,6540.30078125
39500,87.5 sec,6551.2763671875
39600,87.5 sec,6547.11865234375
39700,87.5 sec,6592.34130859375
39800,87.5 sec,6602.88134765625
39900,87.5 sec,6589.572265625
40000,87.5 sec,6603.23291015625
40100,87.5 sec,6564.48193359375
40200,87.5 sec,6299.53369140625
40300,87.5 sec,6725.060546875
40400,87.5 sec,6796.74609375
40500,87.5 sec,6742.09423828125
40600,87.5 sec,6773.08740234375
40700,87.5 sec,6733.77685546875
40800,87.5 sec,6767.53515625
40900,87.5 sec,6731.91748046875
41000,87.5 sec,6748.685546875
41100,87.5 sec,6559.98046875
41200,87.5 sec,6496.9248046875
41300,87.5 sec,6355.81640625
41400,87.5 sec,5674.85546875
41500,87.5 sec,5086.2705078125
41600,87.5 sec,5471.03076171875
41700,87.5 sec,5840.333984375
41800,87.5 sec,5916.8193359375
41900,87.5 sec,6092.57861328125
42000,87.5 sec,6227.28955078125
42100,87.5 sec,6350.30810546875
42200,87.5 sec,6560.95263671875
42300,87.5 sec,6532.95751953125
42400,87.5 sec,6508.42431640625
42500,87.5 sec,6395.29296875
42600,87.5 sec,6170.36328125
42700,87.5 sec,5866.9423828125
42800,87.5 sec,5928.14013671875
42900,87.5 sec,5480.05419921875
43000,87.5 sec,5918.95263671875
43100,87.5 sec,6284.24365234375
43200,87.5 sec,6514.00634765625
43300,87.5 sec,6636.4560546875
43400,87.5 sec,6750.052734375
43500,87.5 sec,6672.396484375
43600,87.5 sec,6674.544921875
43700,87.5 sec,6685.29638671875
43800,87.5 sec,6523.50390625
43900,87.5 sec,6365.2236328125
44000,87.5 sec,6335.62353515625
44100,87.5 sec,6406.005859375
44200,87.5 sec,6592.27880859375
44300,87.5 sec,6769.57080078125
44400,87.5 sec,6642.33544921875
44500,87.5 sec,6456.62060546875
44600,87.5 sec,6625.07861328125
44700,87.5 sec,6737.1494140625
44800,87.5 sec,6696.4560546875
44900,87.5 sec,6741.59130859375
45000,87.5 sec,6774.3330078125
45100,87.5 sec,6820.91748046875
45200,87.5 sec,6845.1943359375
45300,87.5 sec,6817.68115234375
45400,87.5 sec,6828.5224609375
45500,87.5 sec,6720.2939453125
45600,87.5 sec,6658.72998046875
45700,87.5 sec,6666.33203125
45800,87.5 sec,6664.31103515625
45900,87.5 sec,6694.33447265625
46000,87.5 sec,6708.2392578125
46100,87.5 sec,6688.77685546875
46200,87.5 sec,6465.158203125
46300,87.5 sec,6522.12353515625
46400,87.5 sec,6572.61181640625
46500,87.5 sec,6612.4091796875
46600,87.5 sec,6674.591796875
46700,87.5 sec,6664.76318359375
46800,87.5 sec,6701.8037109375
46900,87.5 sec,6696.04248046875
47000,87.5 sec,6732.00439453125
47100,87.5 sec,6724.15625
47200,87.5 sec,6746.640625
47300,87.5 sec,6573.4287109375
47400,87.5 sec,6532.23828125
47500,87.5 sec,6541.826171875
47600,87.5 sec,6592.8525390625
47700,87.5 sec,6562.11767578125
47800,87.5 sec,6546.6982421875
47900,87.5 sec,6598.103515625
48000,87.5 sec,6617.388671875
48100,87.5 sec,6606.6064453125
48200,87.5 sec,6614.48388671875
48300,87.5 sec,6633.84228515625
48400,87.5 sec,6627.29296875
48500,87.5 sec,6644.5361328125
48600,87.5 sec,6609.54052734375
48700,87.5 sec,6644.73193359375
48800,87.5 sec,6603.15380859375
48900,87.5 sec,6602.83984375
49000,87.5 sec,6614.65625
49100,87.5 sec,6637.7431640625
49200,87.5 sec,6659.68994140625
49300,87.5 sec,6620.578125
49400,87.5 sec,6328.8095703125
49500,87.5 sec,5988.40478515625
49600,87.5 sec,5838.86328125
49700,87.5 sec,5964.81640625
49800,87.5 sec,6171.72509765625
49900,87.5 sec,6440.5244140625
50000,87.5 sec,6564.03515625
50100,87.5 sec,6487.646484375
50200,87.5 sec,6480.14697265625
50300,87.5 sec,6488.09375
50400,87.5 sec,6513.0517578125
50500,87.5 sec,6544.18359375
50600,87.5 sec,6570.45947265625
50700,87.5 sec,6440.93994140625
50800,87.5 sec,6379.0576171875
50900,87.5 sec,6382.12939453125
51000,87.5 sec,6483.7431640625
51100,87.5 sec,6432.875
51200,87.5 sec,5708.13427734375
51300,87.5 sec,5832.34130859375
51400,87.5 sec,6534.94189453125
51500,87.5 sec,6571.62548828125
51600,87.5 sec,6610.01171875
51700,87.5 sec,6614.697265625
51800,87.5 sec,6633.1513671875
51900,87.5 sec,6501.20458984375
52000,87.5 sec,6284.4794921875
52100,87.5 sec,6520.70361328125
52200,87.5 sec,6542.24755859375
52300,87.5 sec,6607.783203125
52400,87.5 sec,6617.7783203125
52500,87.5 sec,6595.07568359375
52600,87.5 sec,6590.314453125
52700,87.5 sec,6590.6513671875
52800,87.5 sec,6625.29443359375
52900,87.5 sec,6160.123046875
53000,87.5 sec,6396.478515625
53100,87.5 sec,6668.91064453125
53200,87.5 sec,6620.3681640625
53300,87.5 sec,6540.8330078125
53400,87.5 sec,6416.3564453125
53500,87.5 sec,6390.7412109375
53600,87.5 sec,6342.337890625
53700,87.5 sec,6438.2607421875
53800,87.5 sec,6446.69384765625
53900,87.5 sec,5962.0830078125
54000,87.5 sec,6121.98681640625
54100,87.5 sec,6244.06982421875
54200,87.5 sec,6355.39794921875
54300,87.5 sec,6410.92626953125
54400,87.5 sec,6144.75048828125
54500,87.5 sec,5636.7236328125
54600,87.5 sec,6268.74072265625
54700,87.5 sec,6477.41455078125
54800,87.5 sec,6515.08056640625
54900,87.5 sec,6574.12451171875
55000,87.5 sec,6538.97119140625
55100,87.5 sec,6424.45166015625
55200,87.5 sec,6419.7548828125
55300,87.5 sec,6466.6982421875
55400,87.5 sec,6509.5107421875
55500,87.5 sec,6487.89697265625
55600,87.5 sec,6481.31494140625
55700,87.5 sec,6483.0283203125
55800,87.5 sec,6523.8193359375
55900,87.5 sec,6498.70703125
56000,87.5 sec,6489.53271484375
56100,87.5 sec,6497.1435546875
56200,87.5 sec,6478.1806640625
56300,87.5 sec,6509.81396484375
56400,87.5 sec,6529.970703125
56500,87.5 sec,6530.28076171875
56600,87.5 sec,6536.64111328125
56700,87.5 sec,6579.91064453125
56800,87.5 sec,6560.1044921875
56900,87.5 sec,6559.3525390625
57000,87.5 sec,6546.2236328125
57100,87.5 sec,6599.49169921875
57200,87.5 sec,6449.2294921875
57300,87.5 sec,6273.71630859375
57400,87.5 sec,6270.01611328125
57500,87.5 sec,6121.29638671875
57600,87.5 sec,6343.56494140625
57700,87.5 sec,6373.1064453125
57800,87.5 sec,6598.20263671875
57900,87.5 sec,6770.81298828125
58000,87.5 sec,6725.83984375
58100,87.5 sec,6820.8251953125
58200,87.5 sec,6866.15576171875
58300,87.5 sec,6869.7451171875
58400,87.5 sec,6868.130859375
58500,87.5 sec,6934.93505859375
58600,87.5 sec,6933.91943359375
58700,87.5 sec,6965.1689453125
58800,87.5 sec,6989.521484375
58900,87.5 sec,6982.67041015625
59000,87.5 sec,6926.4111328125
59100,87.5 sec,6852.685546875
59200,87.5 sec,6626.58642578125
59300,87.5 sec,6494.80419921875
59400,87.5 sec,6417.3330078125
59500,87.5 sec,6710.9736328125
59600,87.5 sec,6993.75830078125
59700,87.5 sec,6976.73291015625
59800,87.5 sec,6940.0107421875
59900,87.5 sec,6936.3857421875
60000,87.5 sec,6502.12646484375
60100,87.5 sec,6813.81298828125
60200,87.5 sec,6873.5244140625
60300,87.5 sec,6903.197265625
60400,87.5 sec,6909.54638671875
60500,87.5 sec,6792.306640625
60600,87.5 sec,6169.43994140625
60700,87.5 sec,6269.099609375
60800,87.5 sec,6370.12548828125
60900,87.5 sec,6418.6201171875
61000,87.5 sec,6363.04833984375
61100,87.5 sec,6031.24609375
61200,87.5 sec,5983.8779296875
61300,87.5 sec,6365.34130859375
61400,87.5 sec,6466.43310546875
61500,87.5 sec,6501.83056640625
61600,87.5 sec,6364.17431640625
61700,87.5 sec,6444.13818359375
61800,87.5 sec,6840.75732421875
61900,87.5 sec,6829.6591796875
62000,87.5 sec,6851.07958984375
62100,87.5 sec,6892.25830078125
62200,87.5 sec,6901.052734375
62300,87.5 sec,6867.01171875
62400,87.5 sec,6862.76123046875
62500,87.5 sec,6904.3837890625
62600,87.5 sec,6905.01123046875
62700,87.5 sec,6916.130859375
62800,87.5 sec,6449.5380859375
62900,87.5 sec,6379.1181640625
63000,87.5 sec,6557.16259765625
63100,87.5 sec,6643.3154296875
63200,87.5 sec,6676.748046875
63300,87.5 sec,6719.55859375
63400,87.5 sec,6631.5595703125
63500,87.5 sec,6590.86328125
63600,87.5 sec,6627.140625
63700,87.5 sec,6650.2587890625
63800,87.5 sec,6518.55322265625
63900,87.5 sec,6216.00927734375
64000,87.5 sec,6104.89990234375
64100,87.5 sec,6139.802734375
64200,87.5 sec,6381.1513671875
64300,87.5 sec,6488.12548828125
64400,87.5 sec,6491.17138671875
64500,87.5 sec,6476.10009765625
64600,87.5 sec,6458.0751953125
64700,87.5 sec,6492.62548828125
64800,87.5 sec,6512.55615234375
64900,87.5 sec,6599.234375
65000,87.5 sec,6635.11865234375
65100,87.5 sec,6595.38671875
65200,87.5 sec,6541.22802734375
65300,87.5 sec,6422.15869140625
65400,87.5 sec,6362.65576171875
65500,87.5 sec,6394.0595703125
65600,87.5 sec,6256.09326171875
65700,87.5 sec,5697.12109375
65800,87.5 sec,5629.45703125
65900,87.5 sec,6072.16796875
66000,87.5 sec,6177.16552734375
66100,87.5 sec,6485.9912109375
66200,87.5 sec,5956.2451171875
66300,87.5 sec,5702.505859375
66400,87.5 sec,5900.4111328125
66500,87.5 sec,5853.501953125
66600,87.5 sec,5912.46484375
66700,87.5 sec,6133.7099609375
66800,87.5 sec,6429.830078125
66900,87.5 sec,6545.43017578125
67000,87.5 sec,6634.5361328125
67100,87.5 sec,6644.22314453125
67200,87.5 sec,6511.9814453125
67300,87.5 sec,6471.56689453125
67400,87.5 sec,6351.58740234375
67500,87.5 sec,5937.4306640625
67600,87.5 sec,6110.279296875
67700,87.5 sec,6207.3125
67800,87.5 sec,6263.291015625
67900,87.5 sec,6277.0888671875
68000,87.5 sec,6375.1201171875
68100,87.5 sec,6400.912109375
68200,87.5 sec,6500.14990234375
68300,87.5 sec,6529.07763671875
68400,87.5 sec,6528.35888671875
68500,87.5 sec,6543.26123046875
68600,87.5 sec,6586.85791015625
68700,87.5 sec,6585.5283203125
68800,87.5 sec,6581.38330078125
68900,87.5 sec,6540.9873046875
69000,87.5 sec,6609.66064453125
69100,87.5 sec,6568.732421875
69200,87.5 sec,6645.80078125
69300,87.5 sec,6615.25732421875
69400,87.5 sec,6464.20263671875
69500,87.5 sec,6405.66015625
69600,87.5 sec,6445.04638671875
69700,87.5 sec,6545.37939453125
69800,87.5 sec,6630.52880859375
69900,87.5 sec,6696.88427734375
70000,87.5 sec,6649.02001953125
70100,87.5 sec,6667.68115234375
70200,87.5 sec,6699.12353515625
70300,87.5 sec,6698.6982421875
70400,87.5 sec,6721.20556640625
70500,87.5 sec,6603.48681640625
70600,87.5 sec,6478.4375
70700,87.5 sec,6379.42333984375
70800,87.5 sec,6435.01611328125
70900,87.5 sec,6450.55859375
71000,87.5 sec,6528.18505859375
71100,87.5 sec,6434.14697265625
71200,87.5 sec,6396.0068359375
71300,87.5 sec,6420.31884765625
71400,87.5 sec,6419.755859375
71500,87.5 sec,6339.22998046875
71600,87.5 sec,6220.80322265625
71700,87.5 sec,6216.05419921875
71800,87.5 sec,6118.82568359375
71900,87.5 sec,6078.369140625
72000,87.5 sec,6154.75
72100,87.5 sec,6217.85888671875
72200,87.5 sec,6280.87060546875
72300,87.5 sec,6353.369140625
72400,87.5 sec,6357.9755859375
72500,87.5 sec,6374.166015625
72600,87.5 sec,6433.201171875
72700,87.5 sec,6428.75244140625
72800,87.5 sec,6455.744140625
72900,87.5 sec,6466.56982421875
73000,87.5 sec,6449.7216796875
73100,87.5 sec,6458.60693359375
73200,87.5 sec,6320.796875
73300,87.5 sec,6263.33642578125
73400,87.5 sec,6111.77490234375
73500,87.5 sec,5922.412109375
73600,87.5 sec,5932.7685546875
73700,87.5 sec,6198.1337890625
73800,87.5 sec,6277.11669921875
73900,87.5 sec,6005.57373046875
74000,87.5 sec,6080.162109375
74100,87.5 sec,6252.50927734375
74200,87.5 sec,6404.1748046875
74300,87.5 sec,6457.537109375
74400,87.5 sec,6512.77685546875
74500,87.5 sec,6424.70068359375
74600,87.5 sec,6371.76513671875
74700,87.5 sec,6451.1513671875
74800,87.5 sec,6422.96435546875
74900,87.5 sec,6441.45703125
75000,87.5 sec,6439.82666015625
75100,87.5 sec,6473.72607421875
75200,87.5 sec,6490.71875
75300,87.5 sec,6544.013671875
75400,87.5 sec,6510.76611328125
75500,87.5 sec,6499.13671875
75600,87.5 sec,6542.4599609375
75700,87.5 sec,6524.296875
75800,87.5 sec,6580.6337890625
75900,87.5 sec,6442.32373046875
76000,87.5 sec,6388.177734375
76100,87.5 sec,6344.07861328125
76200,87.5 sec,6392.21240234375
76300,87.5 sec,6358.32373046875
76400,87.5 sec,6372.45947265625
76500,87.5 sec,6314.90185546875
76600,87.5 sec,6179.5498046875
76700,87.5 sec,6070.119140625
76800,87.5 sec,6010.10107421875
76900,87.5 sec,6018.36572265625
77000,87.5 sec,6040.46630859375
77100,87.5 sec,6052.00634765625
77200,87.5 sec,6100.6005859375
77300,87.5 sec,6091.7998046875
77400,87.5 sec,6081.97119140625
77500,87.5 sec,6093.69189453125
77600,87.5 sec,6121.49365234375
77700,87.5 sec,6114.30517578125
77800,87.5 sec,6094.0029296875
77900,87.5 sec,6054.9306640625
78000,87.5 sec,5840.7919921875
78100,87.5 sec,5755.33251953125
78200,87.5 sec,5822.93798828125
78300,87.5 sec,5959.873046875
78400,87.5 sec,6051.98388671875
78500,87.5 sec,6118.6904296875
78600,87.5 sec,6155.47509765625
78700,87.5 sec,6209.796875
78800,87.5 sec,6193.33056640625
78900,87.5 sec,6220.06396484375
79000,87.5 sec,6183.51123046875
79100,87.5 sec,6238.76123046875
79200,87.5 sec,6247.453125
