"Step","1873380_2 - train/accuracy","1873380_2 - train/accuracy__MIN","1873380_2 - train/accuracy__MAX","4395274 - train/accuracy","4395274 - train/accuracy__MIN","4395274 - train/accuracy__MAX","1940028_1 - train/accuracy","1940028_1 - train/accuracy__MIN","1940028_1 - train/accuracy__MAX","4520555_1 - train/accuracy","4520555_1 - train/accuracy__MIN","4520555_1 - train/accuracy__MAX","2536305_1 - train/accuracy","2536305_1 - train/accuracy__MIN","2536305_1 - train/accuracy__MAX","2536333_1 - train/accuracy","2536333_1 - train/accuracy__MIN","2536333_1 - train/accuracy__MAX","1940035_0 - train/accuracy","1940035_0 - train/accuracy__MIN","1940035_0 - train/accuracy__MAX"
"82500","0.4451042413711548","0.4451042413711548","0.4451042413711548","0.47317802906036377","0.47317802906036377","0.47317802906036377","0.39507851004600525","0.39507851004600525","0.39507851004600525","0.3602924644947052","0.3602924644947052","0.3602924644947052","0.31397566199302673","0.31397566199302673","0.31397566199302673","0.2871056795120239","0.2871056795120239","0.2871056795120239","0.14731357991695404","0.14731357991695404","0.14731357991695404"
"82600","0.44133228063583374","0.44133228063583374","0.44133228063583374","0.4720040559768677","0.4720040559768677","0.4720040559768677","0.3931193947792053","0.3931193947792053","0.3931193947792053","0.3596716821193695","0.3596716821193695","0.3596716821193695","0.31456705927848816","0.31456705927848816","0.31456705927848816","0.28597840666770935","0.28597840666770935","0.28597840666770935","0.1469327211380005","0.1469327211380005","0.1469327211380005"
"82700","0.4410785734653473","0.4410785734653473","0.4410785734653473","0.4738234281539917","0.4738234281539917","0.4738234281539917","0.3916160464286804","0.3916160464286804","0.3916160464286804","0.35968756675720215","0.35968756675720215","0.35968756675720215","0.3120521903038025","0.3120521903038025","0.3120521903038025","0.2860376238822937","0.2860376238822937","0.2860376238822937","0.14742177724838257","0.14742177724838257","0.14742177724838257"
"82800","0.43911704421043396","0.43911704421043396","0.43911704421043396","0.47305434942245483","0.47305434942245483","0.47305434942245483","0.38767948746681213","0.38767948746681213","0.38767948746681213","0.36038491129875183","0.36038491129875183","0.36038491129875183","0.31908515095710754","0.31908515095710754","0.31908515095710754","0.2869981825351715","0.2869981825351715","0.2869981825351715","0.14702580869197845","0.14702580869197845","0.14702580869197845"
"82900","0.43702447414398193","0.43702447414398193","0.43702447414398193","0.4697330892086029","0.4697330892086029","0.4697330892086029","0.38287612795829773","0.38287612795829773","0.38287612795829773","0.3584931492805481","0.3584931492805481","0.3584931492805481","0.3180510103702545","0.3180510103702545","0.3180510103702545","0.28531426191329956","0.28531426191329956","0.28531426191329956","0.14598800241947174","0.14598800241947174","0.14598800241947174"
"83000","0.4395807981491089","0.4395807981491089","0.4395807981491089","0.4709091782569885","0.4709091782569885","0.4709091782569885","0.38419201970100403","0.38419201970100403","0.38419201970100403","0.35938146710395813","0.35938146710395813","0.35938146710395813","0.3185296654701233","0.3185296654701233","0.3185296654701233","0.28913408517837524","0.28913408517837524","0.28913408517837524","0.1477765440940857","0.1477765440940857","0.1477765440940857"
"83100","0.44145503640174866","0.44145503640174866","0.44145503640174866","0.468136727809906","0.468136727809906","0.468136727809906","0.3892480731010437","0.3892480731010437","0.3892480731010437","0.36061254143714905","0.36061254143714905","0.36061254143714905","0.3195228576660156","0.3195228576660156","0.3195228576660156","0.28474223613739014","0.28474223613739014","0.28474223613739014","0.14709188044071198","0.14709188044071198","0.14709188044071198"
"83200","0.443640798330307","0.443640798330307","0.443640798330307","0.4661601185798645","0.4661601185798645","0.4661601185798645","0.38966605067253113","0.38966605067253113","0.38966605067253113","0.36230096220970154","0.36230096220970154","0.36230096220970154","0.3215338885784149","0.3215338885784149","0.3215338885784149","0.2853279411792755","0.2853279411792755","0.2853279411792755","0.14868496358394623","0.14868496358394623","0.14868496358394623"
"83300","0.4427275061607361","0.4427275061607361","0.4427275061607361","0.4712620675563812","0.4712620675563812","0.4712620675563812","0.39437198638916016","0.39437198638916016","0.39437198638916016","0.3628937005996704","0.3628937005996704","0.3628937005996704","0.32394909858703613","0.32394909858703613","0.32394909858703613","0.2883598804473877","0.2883598804473877","0.2883598804473877","0.14977623522281647","0.14977623522281647","0.14977623522281647"
"83400","0.44242843985557556","0.44242843985557556","0.44242843985557556","0.4721226990222931","0.4721226990222931","0.4721226990222931","0.3968731462955475","0.3968731462955475","0.3968731462955475","0.36287713050842285","0.36287713050842285","0.36287713050842285","0.32495927810668945","0.32495927810668945","0.32495927810668945","0.28980863094329834","0.28980863094329834","0.28980863094329834","0.148502916097641","0.148502916097641","0.148502916097641"
"83500","0.4389321804046631","0.4389321804046631","0.4389321804046631","0.4747343361377716","0.4747343361377716","0.4747343361377716","0.4003337025642395","0.4003337025642395","0.4003337025642395","0.3619208037853241","0.3619208037853241","0.3619208037853241","0.32512038946151733","0.32512038946151733","0.32512038946151733","0.2882503569126129","0.2882503569126129","0.2882503569126129","0.14982974529266357","0.14982974529266357","0.14982974529266357"
"83600","0.43595969676971436","0.43595969676971436","0.43595969676971436","0.47694504261016846","0.47694504261016846","0.47694504261016846","0.4003138244152069","0.4003138244152069","0.4003138244152069","0.3609796166419983","0.3609796166419983","0.3609796166419983","0.32649725675582886","0.32649725675582886","0.32649725675582886","0.2884962260723114","0.2884962260723114","0.2884962260723114","0.14963850378990173","0.14963850378990173","0.14963850378990173"
"83700","0.44271132349967957","0.44271132349967957","0.44271132349967957","0.4795384407043457","0.4795384407043457","0.4795384407043457","0.4033815562725067","0.4033815562725067","0.4033815562725067","0.36297523975372314","0.36297523975372314","0.36297523975372314","0.3264230787754059","0.3264230787754059","0.3264230787754059","0.2917290925979614","0.2917290925979614","0.2917290925979614","0.14906804263591766","0.14906804263591766","0.14906804263591766"
"83800","0.4435543715953827","0.4435543715953827","0.4435543715953827","0.4793303906917572","0.4793303906917572","0.4793303906917572","0.40429264307022095","0.40429264307022095","0.40429264307022095","0.36222517490386963","0.36222517490386963","0.36222517490386963","0.3272348642349243","0.3272348642349243","0.3272348642349243","0.2937438189983368","0.2937438189983368","0.2937438189983368","0.1472700536251068","0.1472700536251068","0.1472700536251068"
"83900","0.4390271306037903","0.4390271306037903","0.4390271306037903","0.48209768533706665","0.48209768533706665","0.48209768533706665","0.39597731828689575","0.39597731828689575","0.39597731828689575","0.36249077320098877","0.36249077320098877","0.36249077320098877","0.3275682032108307","0.3275682032108307","0.3275682032108307","0.28999951481819153","0.28999951481819153","0.28999951481819153","0.14970429241657257","0.14970429241657257","0.14970429241657257"
"84000","0.4409871995449066","0.4409871995449066","0.4409871995449066","0.4822723865509033","0.4822723865509033","0.4822723865509033","0.3966306447982788","0.3966306447982788","0.3966306447982788","0.36053013801574707","0.36053013801574707","0.36053013801574707","0.32931777834892273","0.32931777834892273","0.32931777834892273","0.2920004427433014","0.2920004427433014","0.2920004427433014","0.14981412887573242","0.14981412887573242","0.14981412887573242"
"84100","0.4399279057979584","0.4399279057979584","0.4399279057979584","0.4809269905090332","0.4809269905090332","0.4809269905090332","0.3964637815952301","0.3964637815952301","0.3964637815952301","0.36279258131980896","0.36279258131980896","0.36279258131980896","0.3290787637233734","0.3290787637233734","0.3290787637233734","0.29490235447883606","0.29490235447883606","0.29490235447883606","0.15211696922779083","0.15211696922779083","0.15211696922779083"
"84200","0.4388100504875183","0.4388100504875183","0.4388100504875183","0.4832475185394287","0.4832475185394287","0.4832475185394287","0.3908205032348633","0.3908205032348633","0.3908205032348633","0.36250391602516174","0.36250391602516174","0.36250391602516174","0.3320458233356476","0.3320458233356476","0.3320458233356476","0.2941068708896637","0.2941068708896637","0.2941068708896637","0.1511525958776474","0.1511525958776474","0.1511525958776474"
"84300","0.4412708580493927","0.4412708580493927","0.4412708580493927","0.4821738004684448","0.4821738004684448","0.4821738004684448","0.39285707473754883","0.39285707473754883","0.39285707473754883","0.36183223128318787","0.36183223128318787","0.36183223128318787","0.33354416489601135","0.33354416489601135","0.33354416489601135","0.29405492544174194","0.29405492544174194","0.29405492544174194","0.15143592655658722","0.15143592655658722","0.15143592655658722"
"84400","0.4398532211780548","0.4398532211780548","0.4398532211780548","0.4835316836833954","0.4835316836833954","0.4835316836833954","0.39879149198532104","0.39879149198532104","0.39879149198532104","0.36110740900039673","0.36110740900039673","0.36110740900039673","0.3306500315666199","0.3306500315666199","0.3306500315666199","0.2967940866947174","0.2967940866947174","0.2967940866947174","0.15340954065322876","0.15340954065322876","0.15340954065322876"
"84500","0.4380938708782196","0.4380938708782196","0.4380938708782196","0.48465412855148315","0.48465412855148315","0.48465412855148315","0.40377184748649597","0.40377184748649597","0.40377184748649597","0.36037132143974304","0.36037132143974304","0.36037132143974304","0.3252766728401184","0.3252766728401184","0.3252766728401184","0.29529479146003723","0.29529479146003723","0.29529479146003723","0.15319770574569702","0.15319770574569702","0.15319770574569702"
"84600","0.4325999915599823","0.4325999915599823","0.4325999915599823","0.48571881651878357","0.48571881651878357","0.48571881651878357","0.404167115688324","0.404167115688324","0.404167115688324","0.3637365400791168","0.3637365400791168","0.3637365400791168","0.324872761964798","0.324872761964798","0.324872761964798","0.29629823565483093","0.29629823565483093","0.29629823565483093","0.14965122938156128","0.14965122938156128","0.14965122938156128"
"84700","0.44121164083480835","0.44121164083480835","0.44121164083480835","0.4829615652561188","0.4829615652561188","0.4829615652561188","0.40122678875923157","0.40122678875923157","0.40122678875923157","0.3644411265850067","0.3644411265850067","0.3644411265850067","0.32565757632255554","0.32565757632255554","0.32565757632255554","0.2957710921764374","0.2957710921764374","0.2957710921764374","0.15470579266548157","0.15470579266548157","0.15470579266548157"
"84800","0.4509297013282776","0.4509297013282776","0.4509297013282776","0.48205432295799255","0.48205432295799255","0.48205432295799255","0.409356027841568","0.409356027841568","0.409356027841568","0.36077484488487244","0.36077484488487244","0.36077484488487244","0.32143086194992065","0.32143086194992065","0.32143086194992065","0.2958665192127228","0.2958665192127228","0.2958665192127228","0.14981670677661896","0.14981670677661896","0.14981670677661896"
"84900","0.45382508635520935","0.45382508635520935","0.45382508635520935","0.4804176390171051","0.4804176390171051","0.4804176390171051","0.413319855928421","0.413319855928421","0.413319855928421","0.36482110619544983","0.36482110619544983","0.36482110619544983","0.322836697101593","0.322836697101593","0.322836697101593","0.2942313849925995","0.2942313849925995","0.2942313849925995","0.15168188512325287","0.15168188512325287","0.15168188512325287"
"85000","0.45074018836021423","0.45074018836021423","0.45074018836021423","0.47884422540664673","0.47884422540664673","0.47884422540664673","0.4164225459098816","0.4164225459098816","0.4164225459098816","0.36389434337615967","0.36389434337615967","0.36389434337615967","0.319946825504303","0.319946825504303","0.319946825504303","0.2944299876689911","0.2944299876689911","0.2944299876689911","0.15132543444633484","0.15132543444633484","0.15132543444633484"
"85100","0.4461660087108612","0.4461660087108612","0.4461660087108612","0.48066508769989014","0.48066508769989014","0.48066508769989014","0.42158517241477966","0.42158517241477966","0.42158517241477966","0.36612972617149353","0.36612972617149353","0.36612972617149353","0.3229459226131439","0.3229459226131439","0.3229459226131439","0.2955361306667328","0.2955361306667328","0.2955361306667328","0.1505119353532791","0.1505119353532791","0.1505119353532791"
"85200","0.4484044015407562","0.4484044015407562","0.4484044015407562","0.47923585772514343","0.47923585772514343","0.47923585772514343","0.4181861877441406","0.4181861877441406","0.4181861877441406","0.3655818998813629","0.3655818998813629","0.3655818998813629","0.32642385363578796","0.32642385363578796","0.32642385363578796","0.29515379667282104","0.29515379667282104","0.29515379667282104","0.15261580049991608","0.15261580049991608","0.15261580049991608"
"85300","0.4435077905654907","0.4435077905654907","0.4435077905654907","0.4789625406265259","0.4789625406265259","0.4789625406265259","0.4114105999469757","0.4114105999469757","0.4114105999469757","0.367607057094574","0.367607057094574","0.367607057094574","0.32769575715065","0.32769575715065","0.32769575715065","0.29445111751556396","0.29445111751556396","0.29445111751556396","0.1514846682548523","0.1514846682548523","0.1514846682548523"
"85400","0.4462413191795349","0.4462413191795349","0.4462413191795349","0.47611451148986816","0.47611451148986816","0.47611451148986816","0.41313958168029785","0.41313958168029785","0.41313958168029785","0.368568480014801","0.368568480014801","0.368568480014801","0.3260684609413147","0.3260684609413147","0.3260684609413147","0.29199570417404175","0.29199570417404175","0.29199570417404175","0.15151150524616241","0.15151150524616241","0.15151150524616241"
"85500","0.4495110511779785","0.4495110511779785","0.4495110511779785","0.4765520691871643","0.4765520691871643","0.4765520691871643","0.4136768877506256","0.4136768877506256","0.4136768877506256","0.36824309825897217","0.36824309825897217","0.36824309825897217","0.3255828320980072","0.3255828320980072","0.3255828320980072","0.2985283136367798","0.2985283136367798","0.2985283136367798","0.14943267405033112","0.14943267405033112","0.14943267405033112"
"85600","0.4488092064857483","0.4488092064857483","0.4488092064857483","0.4747166931629181","0.4747166931629181","0.4747166931629181","0.4144267439842224","0.4144267439842224","0.4144267439842224","0.365628719329834","0.365628719329834","0.365628719329834","0.32499682903289795","0.32499682903289795","0.32499682903289795","0.29971686005592346","0.29971686005592346","0.29971686005592346","0.15263929963111877","0.15263929963111877","0.15263929963111877"
"85700","0.44861236214637756","0.44861236214637756","0.44861236214637756","0.47299060225486755","0.47299060225486755","0.47299060225486755","0.41322097182273865","0.41322097182273865","0.41322097182273865","0.36814287304878235","0.36814287304878235","0.36814287304878235","0.328833669424057","0.328833669424057","0.328833669424057","0.29778194427490234","0.29778194427490234","0.29778194427490234","0.1518707126379013","0.1518707126379013","0.1518707126379013"
"85800","0.45319196581840515","0.45319196581840515","0.45319196581840515","0.4734840393066406","0.4734840393066406","0.4734840393066406","0.4126899838447571","0.4126899838447571","0.4126899838447571","0.3663855791091919","0.3663855791091919","0.3663855791091919","0.3299536108970642","0.3299536108970642","0.3299536108970642","0.2962135076522827","0.2962135076522827","0.2962135076522827","0.1496218889951706","0.1496218889951706","0.1496218889951706"
"85900","0.4528188407421112","0.4528188407421112","0.4528188407421112","0.4756866991519928","0.4756866991519928","0.4756866991519928","0.41080379486083984","0.41080379486083984","0.41080379486083984","0.3666187822818756","0.3666187822818756","0.3666187822818756","0.3274843096733093","0.3274843096733093","0.3274843096733093","0.29374930262565613","0.29374930262565613","0.29374930262565613","0.15286366641521454","0.15286366641521454","0.15286366641521454"
"86000","0.45420604944229126","0.45420604944229126","0.45420604944229126","0.480135053396225","0.480135053396225","0.480135053396225","0.4010566174983978","0.4010566174983978","0.4010566174983978","0.36713331937789917","0.36713331937789917","0.36713331937789917","0.3288610279560089","0.3288610279560089","0.3288610279560089","0.2978675961494446","0.2978675961494446","0.2978675961494446","0.1528877168893814","0.1528877168893814","0.1528877168893814"
"86100","0.4551922082901001","0.4551922082901001","0.4551922082901001","0.4808012843132019","0.4808012843132019","0.4808012843132019","0.400225430727005","0.400225430727005","0.400225430727005","0.3660733103752136","0.3660733103752136","0.3660733103752136","0.32750096917152405","0.32750096917152405","0.32750096917152405","0.29743310809135437","0.29743310809135437","0.29743310809135437","0.1495128571987152","0.1495128571987152","0.1495128571987152"
"86200","0.4547150433063507","0.4547150433063507","0.4547150433063507","0.47511371970176697","0.47511371970176697","0.47511371970176697","0.4027157723903656","0.4027157723903656","0.4027157723903656","0.3653295934200287","0.3653295934200287","0.3653295934200287","0.3297160267829895","0.3297160267829895","0.3297160267829895","0.2944587171077728","0.2944587171077728","0.2944587171077728","0.15295833349227905","0.15295833349227905","0.15295833349227905"
"86300","0.45431438088417053","0.45431438088417053","0.45431438088417053","0.47271519899368286","0.47271519899368286","0.47271519899368286","0.40136003494262695","0.40136003494262695","0.40136003494262695","0.36722636222839355","0.36722636222839355","0.36722636222839355","0.3290950655937195","0.3290950655937195","0.3290950655937195","0.29387399554252625","0.29387399554252625","0.29387399554252625","0.15132978558540344","0.15132978558540344","0.15132978558540344"
"86400","0.45439770817756653","0.45439770817756653","0.45439770817756653","0.4815329313278198","0.4815329313278198","0.4815329313278198","0.39810484647750854","0.39810484647750854","0.39810484647750854","0.36987414956092834","0.36987414956092834","0.36987414956092834","0.329427570104599","0.329427570104599","0.329427570104599","0.29478299617767334","0.29478299617767334","0.29478299617767334","0.15281404554843903","0.15281404554843903","0.15281404554843903"
"86500","0.45531147718429565","0.45531147718429565","0.45531147718429565","0.4893316328525543","0.4893316328525543","0.4893316328525543","0.3987232744693756","0.3987232744693756","0.3987232744693756","0.36875808238983154","0.36875808238983154","0.36875808238983154","0.3271687924861908","0.3271687924861908","0.3271687924861908","0.2951892614364624","0.2951892614364624","0.2951892614364624","0.1496952474117279","0.1496952474117279","0.1496952474117279"
"86600","0.4580921232700348","0.4580921232700348","0.4580921232700348","0.4896199703216553","0.4896199703216553","0.4896199703216553","0.3926534950733185","0.3926534950733185","0.3926534950733185","0.3689084053039551","0.3689084053039551","0.3689084053039551","0.3313683271408081","0.3313683271408081","0.3313683271408081","0.2972765564918518","0.2972765564918518","0.2972765564918518","0.15096402168273926","0.15096402168273926","0.15096402168273926"
"86700","0.45421192049980164","0.45421192049980164","0.45421192049980164","0.48961004614830017","0.48961004614830017","0.48961004614830017","0.39948201179504395","0.39948201179504395","0.39948201179504395","0.36886435747146606","0.36886435747146606","0.36886435747146606","0.32752031087875366","0.32752031087875366","0.32752031087875366","0.29629892110824585","0.29629892110824585","0.29629892110824585","0.14933238923549652","0.14933238923549652","0.14933238923549652"
"86800","0.4510105550289154","0.4510105550289154","0.4510105550289154","0.48932862281799316","0.48932862281799316","0.48932862281799316","0.40732449293136597","0.40732449293136597","0.40732449293136597","0.36988118290901184","0.36988118290901184","0.36988118290901184","0.3303581178188324","0.3303581178188324","0.3303581178188324","0.29360246658325195","0.29360246658325195","0.29360246658325195","0.1499214470386505","0.1499214470386505","0.1499214470386505"
"86900","0.44808292388916016","0.44808292388916016","0.44808292388916016","0.4852025508880615","0.4852025508880615","0.4852025508880615","0.41061559319496155","0.41061559319496155","0.41061559319496155","0.36898183822631836","0.36898183822631836","0.36898183822631836","0.33079567551612854","0.33079567551612854","0.33079567551612854","0.2952404320240021","0.2952404320240021","0.2952404320240021","0.15143872797489166","0.15143872797489166","0.15143872797489166"
"87000","0.44558286666870117","0.44558286666870117","0.44558286666870117","0.4823368191719055","0.4823368191719055","0.4823368191719055","0.4077138900756836","0.4077138900756836","0.4077138900756836","0.36765703558921814","0.36765703558921814","0.36765703558921814","0.3310261070728302","0.3310261070728302","0.3310261070728302","0.2959490716457367","0.2959490716457367","0.2959490716457367","0.15125097334384918","0.15125097334384918","0.15125097334384918"
"87100","0.44849875569343567","0.44849875569343567","0.44849875569343567","0.4810097813606262","0.4810097813606262","0.4810097813606262","0.4024527072906494","0.4024527072906494","0.4024527072906494","0.36614179611206055","0.36614179611206055","0.36614179611206055","0.330971360206604","0.330971360206604","0.330971360206604","0.29911038279533386","0.29911038279533386","0.29911038279533386","0.15025338530540466","0.15025338530540466","0.15025338530540466"
"87200","0.44700950384140015","0.44700950384140015","0.44700950384140015","0.4832723140716553","0.4832723140716553","0.4832723140716553","0.40814444422721863","0.40814444422721863","0.40814444422721863","0.36662906408309937","0.36662906408309937","0.36662906408309937","0.329452246427536","0.329452246427536","0.329452246427536","0.29720252752304077","0.29720252752304077","0.29720252752304077","0.14977920055389404","0.14977920055389404","0.14977920055389404"
"87300","0.44530215859413147","0.44530215859413147","0.44530215859413147","0.4844698905944824","0.4844698905944824","0.4844698905944824","0.40689125657081604","0.40689125657081604","0.40689125657081604","0.36236312985420227","0.36236312985420227","0.36236312985420227","0.32509416341781616","0.32509416341781616","0.32509416341781616","0.29472246766090393","0.29472246766090393","0.29472246766090393","0.14908656477928162","0.14908656477928162","0.14908656477928162"
"87400","0.4545711576938629","0.4545711576938629","0.4545711576938629","0.4848921298980713","0.4848921298980713","0.4848921298980713","0.40675297379493713","0.40675297379493713","0.40675297379493713","0.36477261781692505","0.36477261781692505","0.36477261781692505","0.326213002204895","0.326213002204895","0.326213002204895","0.2946203351020813","0.2946203351020813","0.2946203351020813","0.15055076777935028","0.15055076777935028","0.15055076777935028"
"87500","0.4593573808670044","0.4593573808670044","0.4593573808670044","0.48349541425704956","0.48349541425704956","0.48349541425704956","0.4073289930820465","0.4073289930820465","0.4073289930820465","0.364473432302475","0.364473432302475","0.364473432302475","0.3261321485042572","0.3261321485042572","0.3261321485042572","0.29412034153938293","0.29412034153938293","0.29412034153938293","0.1510346531867981","0.1510346531867981","0.1510346531867981"
"87600","0.4618668854236603","0.4618668854236603","0.4618668854236603","0.4862506091594696","0.4862506091594696","0.4862506091594696","0.4088343381881714","0.4088343381881714","0.4088343381881714","0.36419761180877686","0.36419761180877686","0.36419761180877686","0.3255593180656433","0.3255593180656433","0.3255593180656433","0.29322317242622375","0.29322317242622375","0.29322317242622375","0.15056705474853516","0.15056705474853516","0.15056705474853516"
"87700","0.461953341960907","0.461953341960907","0.461953341960907","0.4862407445907593","0.4862407445907593","0.4862407445907593","0.40664613246917725","0.40664613246917725","0.40664613246917725","0.36519405245780945","0.36519405245780945","0.36519405245780945","0.32444578409194946","0.32444578409194946","0.32444578409194946","0.2932913899421692","0.2932913899421692","0.2932913899421692","0.14885234832763672","0.14885234832763672","0.14885234832763672"
"87800","0.45763099193573","0.45763099193573","0.45763099193573","0.48534780740737915","0.48534780740737915","0.48534780740737915","0.4032764136791229","0.4032764136791229","0.4032764136791229","0.36154747009277344","0.36154747009277344","0.36154747009277344","0.3270016312599182","0.3270016312599182","0.3270016312599182","0.2950146794319153","0.2950146794319153","0.2950146794319153","0.15187403559684753","0.15187403559684753","0.15187403559684753"
"87900","0.4572303295135498","0.4572303295135498","0.4572303295135498","0.4838748574256897","0.4838748574256897","0.4838748574256897","0.4042135179042816","0.4042135179042816","0.4042135179042816","0.3642900884151459","0.3642900884151459","0.3642900884151459","0.32720041275024414","0.32720041275024414","0.32720041275024414","0.29328933358192444","0.29328933358192444","0.29328933358192444","0.1508697122335434","0.1508697122335434","0.1508697122335434"
"88000","0.46088922023773193","0.46088922023773193","0.46088922023773193","0.482888787984848","0.482888787984848","0.482888787984848","0.39998042583465576","0.39998042583465576","0.39998042583465576","0.36401334404945374","0.36401334404945374","0.36401334404945374","0.3296290934085846","0.3296290934085846","0.3296290934085846","0.2901615500450134","0.2901615500450134","0.2901615500450134","0.15134075284004211","0.15134075284004211","0.15134075284004211"
"88100","0.4608784019947052","0.4608784019947052","0.4608784019947052","0.4779370129108429","0.4779370129108429","0.4779370129108429","0.39926451444625854","0.39926451444625854","0.39926451444625854","0.3636600971221924","0.3636600971221924","0.3636600971221924","0.3306392729282379","0.3306392729282379","0.3306392729282379","0.29591798782348633","0.29591798782348633","0.29591798782348633","0.15094028413295746","0.15094028413295746","0.15094028413295746"
"88200","0.4617014229297638","0.4617014229297638","0.4617014229297638","0.47806021571159363","0.47806021571159363","0.47806021571159363","0.40270838141441345","0.40270838141441345","0.40270838141441345","0.3643832504749298","0.3643832504749298","0.3643832504749298","0.3315846920013428","0.3315846920013428","0.3315846920013428","0.29237475991249084","0.29237475991249084","0.29237475991249084","0.1518728882074356","0.1518728882074356","0.1518728882074356"
"88300","0.4629497230052948","0.4629497230052948","0.4629497230052948","0.4754350483417511","0.4754350483417511","0.4754350483417511","0.40534839034080505","0.40534839034080505","0.40534839034080505","0.36412304639816284","0.36412304639816284","0.36412304639816284","0.32983434200286865","0.32983434200286865","0.32983434200286865","0.295389860868454","0.295389860868454","0.295389860868454","0.1513451486825943","0.1513451486825943","0.1513451486825943"
"88400","0.46271127462387085","0.46271127462387085","0.46271127462387085","0.4737353026866913","0.4737353026866913","0.4737353026866913","0.4075218737125397","0.4075218737125397","0.4075218737125397","0.36495572328567505","0.36495572328567505","0.36495572328567505","0.33061137795448303","0.33061137795448303","0.33061137795448303","0.29502663016319275","0.29502663016319275","0.29502663016319275","0.15199941396713257","0.15199941396713257","0.15199941396713257"
"88500","0.46343669295310974","0.46343669295310974","0.46343669295310974","0.4780440032482147","0.4780440032482147","0.4780440032482147","0.41262128949165344","0.41262128949165344","0.41262128949165344","0.3681401014328003","0.3681401014328003","0.3681401014328003","0.33311858773231506","0.33311858773231506","0.33311858773231506","0.2937234044075012","0.2937234044075012","0.2937234044075012","0.15102791786193848","0.15102791786193848","0.15102791786193848"
"88600","0.4652996361255646","0.4652996361255646","0.4652996361255646","0.4823470711708069","0.4823470711708069","0.4823470711708069","0.4157015085220337","0.4157015085220337","0.4157015085220337","0.3707241117954254","0.3707241117954254","0.3707241117954254","0.334534615278244","0.334534615278244","0.334534615278244","0.2963290810585022","0.2963290810585022","0.2963290810585022","0.15304066240787506","0.15304066240787506","0.15304066240787506"
"88700","0.46986904740333557","0.46986904740333557","0.46986904740333557","0.4847331941127777","0.4847331941127777","0.4847331941127777","0.4109324514865875","0.4109324514865875","0.4109324514865875","0.367966890335083","0.367966890335083","0.367966890335083","0.3335300385951996","0.3335300385951996","0.3335300385951996","0.29449978470802307","0.29449978470802307","0.29449978470802307","0.15233361721038818","0.15233361721038818","0.15233361721038818"
"88800","0.4718683063983917","0.4718683063983917","0.4718683063983917","0.4881128668785095","0.4881128668785095","0.4881128668785095","0.41268837451934814","0.41268837451934814","0.41268837451934814","0.36782538890838623","0.36782538890838623","0.36782538890838623","0.3331979811191559","0.3331979811191559","0.3331979811191559","0.2973870635032654","0.2973870635032654","0.2973870635032654","0.15066398680210114","0.15066398680210114","0.15066398680210114"
"88900","0.47054392099380493","0.47054392099380493","0.47054392099380493","0.4905460774898529","0.4905460774898529","0.4905460774898529","0.41233474016189575","0.41233474016189575","0.41233474016189575","0.36704182624816895","0.36704182624816895","0.36704182624816895","0.33393386006355286","0.33393386006355286","0.33393386006355286","0.2952563166618347","0.2952563166618347","0.2952563166618347","0.15063472092151642","0.15063472092151642","0.15063472092151642"
"89000","0.46550869941711426","0.46550869941711426","0.46550869941711426","0.48996978998184204","0.48996978998184204","0.48996978998184204","0.41290199756622314","0.41290199756622314","0.41290199756622314","0.3674987852573395","0.3674987852573395","0.3674987852573395","0.33346572518348694","0.33346572518348694","0.33346572518348694","0.29594534635543823","0.29594534635543823","0.29594534635543823","0.15134546160697937","0.15134546160697937","0.15134546160697937"
"89100","0.4640522301197052","0.4640522301197052","0.4640522301197052","0.48868438601493835","0.48868438601493835","0.48868438601493835","0.4112327992916107","0.4112327992916107","0.4112327992916107","0.3673272132873535","0.3673272132873535","0.3673272132873535","0.3361799716949463","0.3361799716949463","0.3361799716949463","0.2964666783809662","0.2964666783809662","0.2964666783809662","0.15073911845684052","0.15073911845684052","0.15073911845684052"
"89200","0.46109703183174133","0.46109703183174133","0.46109703183174133","0.48711809515953064","0.48711809515953064","0.48711809515953064","0.40973249077796936","0.40973249077796936","0.40973249077796936","0.36523953080177307","0.36523953080177307","0.36523953080177307","0.33355382084846497","0.33355382084846497","0.33355382084846497","0.293942928314209","0.293942928314209","0.293942928314209","0.1503434181213379","0.1503434181213379","0.1503434181213379"
"89300","0.4653600752353668","0.4653600752353668","0.4653600752353668","0.4893082082271576","0.4893082082271576","0.4893082082271576","0.41191285848617554","0.41191285848617554","0.41191285848617554","0.36626121401786804","0.36626121401786804","0.36626121401786804","0.3343682587146759","0.3343682587146759","0.3343682587146759","0.2972414195537567","0.2972414195537567","0.2972414195537567","0.15261274576187134","0.15261274576187134","0.15261274576187134"
"89400","0.4717353582382202","0.4717353582382202","0.4717353582382202","0.49336478114128113","0.49336478114128113","0.49336478114128113","0.4092296361923218","0.4092296361923218","0.4092296361923218","0.36716222763061523","0.36716222763061523","0.36716222763061523","0.3289783000946045","0.3289783000946045","0.3289783000946045","0.3003760278224945","0.3003760278224945","0.3003760278224945","0.14870350062847137","0.14870350062847137","0.14870350062847137"
