"Step","1873380_2 - train/perplexity_cb1","1873380_2 - train/perplexity_cb1__MIN","1873380_2 - train/perplexity_cb1__MAX","4395274 - train/perplexity_cb1","4395274 - train/perplexity_cb1__MIN","4395274 - train/perplexity_cb1__MAX","1940028_1 - train/perplexity_cb1","1940028_1 - train/perplexity_cb1__MIN","1940028_1 - train/perplexity_cb1__MAX","4520555_1 - train/perplexity_cb1","4520555_1 - train/perplexity_cb1__MIN","4520555_1 - train/perplexity_cb1__MAX","2536305_1 - train/perplexity_cb1","2536305_1 - train/perplexity_cb1__MIN","2536305_1 - train/perplexity_cb1__MAX","2536333_1 - train/perplexity_cb1","2536333_1 - train/perplexity_cb1__MIN","2536333_1 - train/perplexity_cb1__MAX","1940035_0 - train/perplexity_cb1","1940035_0 - train/perplexity_cb1__MIN","1940035_0 - train/perplexity_cb1__MAX"
"24300","145.317626953125","145.317626953125","145.317626953125","141.14639282226562","141.14639282226562","141.14639282226562","102.6523666381836","102.6523666381836","102.6523666381836","74.7569580078125","74.7569580078125","74.7569580078125","57.222625732421875","57.222625732421875","57.222625732421875","46.65175247192383","46.65175247192383","46.65175247192383","20.226951599121094","20.226951599121094","20.226951599121094"
"24400","146.46644592285156","146.46644592285156","146.46644592285156","146.4933319091797","146.4933319091797","146.4933319091797","104.69611358642578","104.69611358642578","104.69611358642578","75.54593658447266","75.54593658447266","75.54593658447266","56.325130462646484","56.325130462646484","56.325130462646484","46.97798156738281","46.97798156738281","46.97798156738281","19.884353637695312","19.884353637695312","19.884353637695312"
"24500","148.29205322265625","148.29205322265625","148.29205322265625","147.94442749023438","147.94442749023438","147.94442749023438","104.72897338867188","104.72897338867188","104.72897338867188","75.68673706054688","75.68673706054688","75.68673706054688","54.599605560302734","54.599605560302734","54.599605560302734","46.93375015258789","46.93375015258789","46.93375015258789","20.118539810180664","20.118539810180664","20.118539810180664"
"24600","147.44847106933594","147.44847106933594","147.44847106933594","150.9105682373047","150.9105682373047","150.9105682373047","106.16831970214844","106.16831970214844","106.16831970214844","76.27984619140625","76.27984619140625","76.27984619140625","57.866127014160156","57.866127014160156","57.866127014160156","47.0058708190918","47.0058708190918","47.0058708190918","20.318809509277344","20.318809509277344","20.318809509277344"
"24700","145.4963836669922","145.4963836669922","145.4963836669922","147.07400512695312","147.07400512695312","147.07400512695312","102.58234405517578","102.58234405517578","102.58234405517578","76.43634033203125","76.43634033203125","76.43634033203125","59.34502410888672","59.34502410888672","59.34502410888672","46.77019119262695","46.77019119262695","46.77019119262695","20.294700622558594","20.294700622558594","20.294700622558594"
"24800","144.65345764160156","144.65345764160156","144.65345764160156","147.00674438476562","147.00674438476562","147.00674438476562","104.74444580078125","104.74444580078125","104.74444580078125","76.18693542480469","76.18693542480469","76.18693542480469","59.172264099121094","59.172264099121094","59.172264099121094","46.92426300048828","46.92426300048828","46.92426300048828","20.427181243896484","20.427181243896484","20.427181243896484"
"24900","148.7996368408203","148.7996368408203","148.7996368408203","148.39405822753906","148.39405822753906","148.39405822753906","105.14899444580078","105.14899444580078","105.14899444580078","75.23587036132812","75.23587036132812","75.23587036132812","59.535888671875","59.535888671875","59.535888671875","40.218509674072266","40.218509674072266","40.218509674072266","20.19507598876953","20.19507598876953","20.19507598876953"
"25000","151.1955108642578","151.1955108642578","151.1955108642578","149.92478942871094","149.92478942871094","149.92478942871094","104.80340576171875","104.80340576171875","104.80340576171875","73.72349548339844","73.72349548339844","73.72349548339844","59.310768127441406","59.310768127441406","59.310768127441406","33.83090591430664","33.83090591430664","33.83090591430664","19.785736083984375","19.785736083984375","19.785736083984375"
"25100","150.3987274169922","150.3987274169922","150.3987274169922","150.13890075683594","150.13890075683594","150.13890075683594","106.88973999023438","106.88973999023438","106.88973999023438","72.47970581054688","72.47970581054688","72.47970581054688","58.97780990600586","58.97780990600586","58.97780990600586","38.276859283447266","38.276859283447266","38.276859283447266","19.88675308227539","19.88675308227539","19.88675308227539"
"25200","148.19195556640625","148.19195556640625","148.19195556640625","149.5500030517578","149.5500030517578","149.5500030517578","108.19954681396484","108.19954681396484","108.19954681396484","73.20033264160156","73.20033264160156","73.20033264160156","59.327823638916016","59.327823638916016","59.327823638916016","37.85165023803711","37.85165023803711","37.85165023803711","19.93463706970215","19.93463706970215","19.93463706970215"
"25300","145.43492126464844","145.43492126464844","145.43492126464844","145.34652709960938","145.34652709960938","145.34652709960938","107.20160675048828","107.20160675048828","107.20160675048828","73.49335479736328","73.49335479736328","73.49335479736328","59.25411605834961","59.25411605834961","59.25411605834961","43.221710205078125","43.221710205078125","43.221710205078125","19.897581100463867","19.897581100463867","19.897581100463867"
"25400","152.53604125976562","152.53604125976562","152.53604125976562","149.32232666015625","149.32232666015625","149.32232666015625","106.76325225830078","106.76325225830078","106.76325225830078","74.28712463378906","74.28712463378906","74.28712463378906","54.98015594482422","54.98015594482422","54.98015594482422","45.95946502685547","45.95946502685547","45.95946502685547","19.943166732788086","19.943166732788086","19.943166732788086"
"25500","151.87704467773438","151.87704467773438","151.87704467773438","151.56076049804688","151.56076049804688","151.56076049804688","107.38661193847656","107.38661193847656","107.38661193847656","74.5991439819336","74.5991439819336","74.5991439819336","58.611053466796875","58.611053466796875","58.611053466796875","47.69057083129883","47.69057083129883","47.69057083129883","20.34646987915039","20.34646987915039","20.34646987915039"
"25600","150.6869354248047","150.6869354248047","150.6869354248047","150.4989471435547","150.4989471435547","150.4989471435547","109.3128433227539","109.3128433227539","109.3128433227539","76.77452087402344","76.77452087402344","76.77452087402344","60.25224304199219","60.25224304199219","60.25224304199219","47.04350662231445","47.04350662231445","47.04350662231445","20.240386962890625","20.240386962890625","20.240386962890625"
"25700","152.7798309326172","152.7798309326172","152.7798309326172","151.4199676513672","151.4199676513672","151.4199676513672","107.21939849853516","107.21939849853516","107.21939849853516","77.61175537109375","77.61175537109375","77.61175537109375","60.74105453491211","60.74105453491211","60.74105453491211","46.13331604003906","46.13331604003906","46.13331604003906","19.977706909179688","19.977706909179688","19.977706909179688"
"25800","153.55189514160156","153.55189514160156","153.55189514160156","153.474365234375","153.474365234375","153.474365234375","105.92847442626953","105.92847442626953","105.92847442626953","77.81434631347656","77.81434631347656","77.81434631347656","61.137054443359375","61.137054443359375","61.137054443359375","43.814659118652344","43.814659118652344","43.814659118652344","19.6643009185791","19.6643009185791","19.6643009185791"
"25900","151.46568298339844","151.46568298339844","151.46568298339844","150.8941650390625","150.8941650390625","150.8941650390625","106.47174072265625","106.47174072265625","106.47174072265625","77.79471588134766","77.79471588134766","77.79471588134766","60.83897399902344","60.83897399902344","60.83897399902344","37.1224479675293","37.1224479675293","37.1224479675293","19.96463966369629","19.96463966369629","19.96463966369629"
"26000","154.81533813476562","154.81533813476562","154.81533813476562","149.8233642578125","149.8233642578125","149.8233642578125","110.27836608886719","110.27836608886719","110.27836608886719","77.60169219970703","77.60169219970703","77.60169219970703","60.85626220703125","60.85626220703125","60.85626220703125","36.8172607421875","36.8172607421875","36.8172607421875","20.05997085571289","20.05997085571289","20.05997085571289"
"26100","154.44517517089844","154.44517517089844","154.44517517089844","153.0254669189453","153.0254669189453","153.0254669189453","105.67133331298828","105.67133331298828","105.67133331298828","78.52220153808594","78.52220153808594","78.52220153808594","61.20431900024414","61.20431900024414","61.20431900024414","43.3214225769043","43.3214225769043","43.3214225769043","19.839923858642578","19.839923858642578","19.839923858642578"
"26200","153.57186889648438","153.57186889648438","153.57186889648438","149.36007690429688","149.36007690429688","149.36007690429688","110.79299926757812","110.79299926757812","110.79299926757812","78.80111694335938","78.80111694335938","78.80111694335938","60.02014923095703","60.02014923095703","60.02014923095703","45.58869171142578","45.58869171142578","45.58869171142578","19.72072982788086","19.72072982788086","19.72072982788086"
"26300","155.35658264160156","155.35658264160156","155.35658264160156","155.3938446044922","155.3938446044922","155.3938446044922","111.53339385986328","111.53339385986328","111.53339385986328","77.2013168334961","77.2013168334961","77.2013168334961","60.94294738769531","60.94294738769531","60.94294738769531","47.568145751953125","47.568145751953125","47.568145751953125","19.532854080200195","19.532854080200195","19.532854080200195"
"26400","155.8761444091797","155.8761444091797","155.8761444091797","157.2021026611328","157.2021026611328","157.2021026611328","110.28282928466797","110.28282928466797","110.28282928466797","77.43638610839844","77.43638610839844","77.43638610839844","59.32024002075195","59.32024002075195","59.32024002075195","47.29349899291992","47.29349899291992","47.29349899291992","18.79532241821289","18.79532241821289","18.79532241821289"
"26500","155.09646606445312","155.09646606445312","155.09646606445312","156.3640594482422","156.3640594482422","156.3640594482422","110.93726348876953","110.93726348876953","110.93726348876953","77.73078918457031","77.73078918457031","77.73078918457031","59.38762664794922","59.38762664794922","59.38762664794922","47.710540771484375","47.710540771484375","47.710540771484375","18.813579559326172","18.813579559326172","18.813579559326172"
"26600","154.9480438232422","154.9480438232422","154.9480438232422","154.31231689453125","154.31231689453125","154.31231689453125","109.04644775390625","109.04644775390625","109.04644775390625","79.26226806640625","79.26226806640625","79.26226806640625","61.55976486206055","61.55976486206055","61.55976486206055","47.323673248291016","47.323673248291016","47.323673248291016","18.927783966064453","18.927783966064453","18.927783966064453"
"26700","153.14956665039062","153.14956665039062","153.14956665039062","146.9114532470703","146.9114532470703","146.9114532470703","113.31145477294922","113.31145477294922","113.31145477294922","80.099365234375","80.099365234375","80.099365234375","61.98722839355469","61.98722839355469","61.98722839355469","47.680362701416016","47.680362701416016","47.680362701416016","19.05389976501465","19.05389976501465","19.05389976501465"
"26800","155.61415100097656","155.61415100097656","155.61415100097656","149.3927764892578","149.3927764892578","149.3927764892578","111.49526977539062","111.49526977539062","111.49526977539062","80.69232940673828","80.69232940673828","80.69232940673828","62.25526809692383","62.25526809692383","62.25526809692383","46.98165512084961","46.98165512084961","46.98165512084961","18.988271713256836","18.988271713256836","18.988271713256836"
"26900","157.75230407714844","157.75230407714844","157.75230407714844","151.93853759765625","151.93853759765625","151.93853759765625","112.40585327148438","112.40585327148438","112.40585327148438","79.47106170654297","79.47106170654297","79.47106170654297","62.834442138671875","62.834442138671875","62.834442138671875","44.93329620361328","44.93329620361328","44.93329620361328","18.92367935180664","18.92367935180664","18.92367935180664"
"27000","159.1636505126953","159.1636505126953","159.1636505126953","155.77487182617188","155.77487182617188","155.77487182617188","113.69810485839844","113.69810485839844","113.69810485839844","80.97378540039062","80.97378540039062","80.97378540039062","62.23215103149414","62.23215103149414","62.23215103149414","42.11752700805664","42.11752700805664","42.11752700805664","18.801000595092773","18.801000595092773","18.801000595092773"
"27100","156.01058959960938","156.01058959960938","156.01058959960938","151.89260864257812","151.89260864257812","151.89260864257812","112.44847869873047","112.44847869873047","112.44847869873047","81.81939697265625","81.81939697265625","81.81939697265625","62.185726165771484","62.185726165771484","62.185726165771484","44.43476104736328","44.43476104736328","44.43476104736328","18.74976348876953","18.74976348876953","18.74976348876953"
"27200","154.13023376464844","154.13023376464844","154.13023376464844","154.4963836669922","154.4963836669922","154.4963836669922","115.15036010742188","115.15036010742188","115.15036010742188","81.81526184082031","81.81526184082031","81.81526184082031","62.313777923583984","62.313777923583984","62.313777923583984","46.76554489135742","46.76554489135742","46.76554489135742","18.75221824645996","18.75221824645996","18.75221824645996"
"27300","157.5657196044922","157.5657196044922","157.5657196044922","156.82386779785156","156.82386779785156","156.82386779785156","112.7706527709961","112.7706527709961","112.7706527709961","81.42993927001953","81.42993927001953","81.42993927001953","61.9658317565918","61.9658317565918","61.9658317565918","47.614585876464844","47.614585876464844","47.614585876464844","18.777944564819336","18.777944564819336","18.777944564819336"
"27400","156.20204162597656","156.20204162597656","156.20204162597656","158.81756591796875","158.81756591796875","158.81756591796875","112.02263641357422","112.02263641357422","112.02263641357422","81.1260986328125","81.1260986328125","81.1260986328125","63.072792053222656","63.072792053222656","63.072792053222656","47.995582580566406","47.995582580566406","47.995582580566406","18.312252044677734","18.312252044677734","18.312252044677734"
"27500","159.97276306152344","159.97276306152344","159.97276306152344","156.2759552001953","156.2759552001953","156.2759552001953","111.89434814453125","111.89434814453125","111.89434814453125","81.07597351074219","81.07597351074219","81.07597351074219","63.28913497924805","63.28913497924805","63.28913497924805","48.30450439453125","48.30450439453125","48.30450439453125","18.52259063720703","18.52259063720703","18.52259063720703"
"27600","160.65188598632812","160.65188598632812","160.65188598632812","156.961669921875","156.961669921875","156.961669921875","113.27876281738281","113.27876281738281","113.27876281738281","80.3108901977539","80.3108901977539","80.3108901977539","63.614566802978516","63.614566802978516","63.614566802978516","48.012020111083984","48.012020111083984","48.012020111083984","18.389299392700195","18.389299392700195","18.389299392700195"
"27700","160.2316436767578","160.2316436767578","160.2316436767578","156.9069061279297","156.9069061279297","156.9069061279297","116.09278869628906","116.09278869628906","116.09278869628906","80.30500030517578","80.30500030517578","80.30500030517578","63.908573150634766","63.908573150634766","63.908573150634766","47.631004333496094","47.631004333496094","47.631004333496094","18.309799194335938","18.309799194335938","18.309799194335938"
"27800","160.59889221191406","160.59889221191406","160.59889221191406","153.20565795898438","153.20565795898438","153.20565795898438","116.02532958984375","116.02532958984375","116.02532958984375","80.9974594116211","80.9974594116211","80.9974594116211","63.85785675048828","63.85785675048828","63.85785675048828","48.58174514770508","48.58174514770508","48.58174514770508","17.85826301574707","17.85826301574707","17.85826301574707"
"27900","161.31265258789062","161.31265258789062","161.31265258789062","149.44456481933594","149.44456481933594","149.44456481933594","115.94320678710938","115.94320678710938","115.94320678710938","82.12043762207031","82.12043762207031","82.12043762207031","64.29174041748047","64.29174041748047","64.29174041748047","48.0809211730957","48.0809211730957","48.0809211730957","17.5072078704834","17.5072078704834","17.5072078704834"
"28000","160.6171875","160.6171875","160.6171875","151.4437255859375","151.4437255859375","151.4437255859375","117.43414306640625","117.43414306640625","117.43414306640625","82.17127990722656","82.17127990722656","82.17127990722656","64.46761322021484","64.46761322021484","64.46761322021484","47.972900390625","47.972900390625","47.972900390625","17.77818489074707","17.77818489074707","17.77818489074707"
"28100","161.6371307373047","161.6371307373047","161.6371307373047","153.49420166015625","153.49420166015625","153.49420166015625","112.75128936767578","112.75128936767578","112.75128936767578","81.50841522216797","81.50841522216797","81.50841522216797","64.2916488647461","64.2916488647461","64.2916488647461","47.811065673828125","47.811065673828125","47.811065673828125","17.32518768310547","17.32518768310547","17.32518768310547"
"28200","161.92286682128906","161.92286682128906","161.92286682128906","156.5876007080078","156.5876007080078","156.5876007080078","113.00524139404297","113.00524139404297","113.00524139404297","80.86489868164062","80.86489868164062","80.86489868164062","55.46368408203125","55.46368408203125","55.46368408203125","48.13641357421875","48.13641357421875","48.13641357421875","16.53652000427246","16.53652000427246","16.53652000427246"
"28300","161.4306182861328","161.4306182861328","161.4306182861328","158.99070739746094","158.99070739746094","158.99070739746094","112.95185089111328","112.95185089111328","112.95185089111328","81.93871307373047","81.93871307373047","81.93871307373047","58.969234466552734","58.969234466552734","58.969234466552734","47.44593048095703","47.44593048095703","47.44593048095703","15.60759449005127","15.60759449005127","15.60759449005127"
"28400","162.71658325195312","162.71658325195312","162.71658325195312","160.04251098632812","160.04251098632812","160.04251098632812","117.93560028076172","117.93560028076172","117.93560028076172","82.46874237060547","82.46874237060547","82.46874237060547","60.11056900024414","60.11056900024414","60.11056900024414","46.535797119140625","46.535797119140625","46.535797119140625","16.272573471069336","16.272573471069336","16.272573471069336"
"28500","162.59652709960938","162.59652709960938","162.59652709960938","161.31295776367188","161.31295776367188","161.31295776367188","117.28104400634766","117.28104400634766","117.28104400634766","83.02943420410156","83.02943420410156","83.02943420410156","64.04286193847656","64.04286193847656","64.04286193847656","47.98109817504883","47.98109817504883","47.98109817504883","17.40833854675293","17.40833854675293","17.40833854675293"
"28600","163.65087890625","163.65087890625","163.65087890625","160.4344024658203","160.4344024658203","160.4344024658203","116.6278305053711","116.6278305053711","116.6278305053711","82.50555419921875","82.50555419921875","82.50555419921875","64.79042053222656","64.79042053222656","64.79042053222656","47.90768814086914","47.90768814086914","47.90768814086914","17.604171752929688","17.604171752929688","17.604171752929688"
"28700","160.5118408203125","160.5118408203125","160.5118408203125","159.59683227539062","159.59683227539062","159.59683227539062","113.13447570800781","113.13447570800781","113.13447570800781","81.55499267578125","81.55499267578125","81.55499267578125","65.18310546875","65.18310546875","65.18310546875","48.45279312133789","48.45279312133789","48.45279312133789","17.646596908569336","17.646596908569336","17.646596908569336"
"28800","161.92880249023438","161.92880249023438","161.92880249023438","159.37083435058594","159.37083435058594","159.37083435058594","118.36196899414062","118.36196899414062","118.36196899414062","80.1850814819336","80.1850814819336","80.1850814819336","64.97611236572266","64.97611236572266","64.97611236572266","48.04735565185547","48.04735565185547","48.04735565185547","17.592735290527344","17.592735290527344","17.592735290527344"
"28900","164.42539978027344","164.42539978027344","164.42539978027344","160.9482421875","160.9482421875","160.9482421875","113.72808837890625","113.72808837890625","113.72808837890625","79.35215759277344","79.35215759277344","79.35215759277344","65.41024017333984","65.41024017333984","65.41024017333984","48.034278869628906","48.034278869628906","48.034278869628906","17.314571380615234","17.314571380615234","17.314571380615234"
"29000","164.67430114746094","164.67430114746094","164.67430114746094","161.9671173095703","161.9671173095703","161.9671173095703","118.77079010009766","118.77079010009766","118.77079010009766","81.99006652832031","81.99006652832031","81.99006652832031","65.00404357910156","65.00404357910156","65.00404357910156","48.386436462402344","48.386436462402344","48.386436462402344","16.802520751953125","16.802520751953125","16.802520751953125"
"29100","164.53599548339844","164.53599548339844","164.53599548339844","159.5459442138672","159.5459442138672","159.5459442138672","118.2032470703125","118.2032470703125","118.2032470703125","82.83250427246094","82.83250427246094","82.83250427246094","63.943626403808594","63.943626403808594","63.943626403808594","48.612205505371094","48.612205505371094","48.612205505371094","17.75385856628418","17.75385856628418","17.75385856628418"
"29200","163.52163696289062","163.52163696289062","163.52163696289062","160.81927490234375","160.81927490234375","160.81927490234375","115.67626190185547","115.67626190185547","115.67626190185547","83.17855072021484","83.17855072021484","83.17855072021484","60.88627624511719","60.88627624511719","60.88627624511719","48.95416259765625","48.95416259765625","48.95416259765625","17.948917388916016","17.948917388916016","17.948917388916016"
"29300","162.5828094482422","162.5828094482422","162.5828094482422","155.24105834960938","155.24105834960938","155.24105834960938","119.36028289794922","119.36028289794922","119.36028289794922","83.37097930908203","83.37097930908203","83.37097930908203","60.387229919433594","60.387229919433594","60.387229919433594","48.90205383300781","48.90205383300781","48.90205383300781","17.8474178314209","17.8474178314209","17.8474178314209"
"29400","159.5043182373047","159.5043182373047","159.5043182373047","161.1258544921875","161.1258544921875","161.1258544921875","119.36568450927734","119.36568450927734","119.36568450927734","82.56459045410156","82.56459045410156","82.56459045410156","61.087432861328125","61.087432861328125","61.087432861328125","49.20331954956055","49.20331954956055","49.20331954956055","18.041664123535156","18.041664123535156","18.041664123535156"
"29500","161.87252807617188","161.87252807617188","161.87252807617188","162.57350158691406","162.57350158691406","162.57350158691406","117.78931427001953","117.78931427001953","117.78931427001953","82.88188934326172","82.88188934326172","82.88188934326172","63.70557403564453","63.70557403564453","63.70557403564453","49.02090072631836","49.02090072631836","49.02090072631836","18.056203842163086","18.056203842163086","18.056203842163086"
"29600","163.84375","163.84375","163.84375","159.51771545410156","159.51771545410156","159.51771545410156","116.17407989501953","116.17407989501953","116.17407989501953","83.6642837524414","83.6642837524414","83.6642837524414","65.51356506347656","65.51356506347656","65.51356506347656","48.97293472290039","48.97293472290039","48.97293472290039","17.911529541015625","17.911529541015625","17.911529541015625"
"29700","164.732421875","164.732421875","164.732421875","155.480712890625","155.480712890625","155.480712890625","118.85441589355469","118.85441589355469","118.85441589355469","83.80255126953125","83.80255126953125","83.80255126953125","66.05803680419922","66.05803680419922","66.05803680419922","49.03700637817383","49.03700637817383","49.03700637817383","18.082595825195312","18.082595825195312","18.082595825195312"
"29800","163.5038604736328","163.5038604736328","163.5038604736328","160.2781982421875","160.2781982421875","160.2781982421875","120.26087188720703","120.26087188720703","120.26087188720703","82.4631576538086","82.4631576538086","82.4631576538086","62.9336051940918","62.9336051940918","62.9336051940918","49.318687438964844","49.318687438964844","49.318687438964844","18.31734848022461","18.31734848022461","18.31734848022461"
"29900","165.9275665283203","165.9275665283203","165.9275665283203","163.13922119140625","163.13922119140625","163.13922119140625","118.05207061767578","118.05207061767578","118.05207061767578","81.94840240478516","81.94840240478516","81.94840240478516","64.88258361816406","64.88258361816406","64.88258361816406","49.07122802734375","49.07122802734375","49.07122802734375","17.85369873046875","17.85369873046875","17.85369873046875"
"30000","164.9580078125","164.9580078125","164.9580078125","164.1219482421875","164.1219482421875","164.1219482421875","118.89215850830078","118.89215850830078","118.89215850830078","81.90351867675781","81.90351867675781","81.90351867675781","63.53384017944336","63.53384017944336","63.53384017944336","49.03630447387695","49.03630447387695","49.03630447387695","17.071565628051758","17.071565628051758","17.071565628051758"
"30100","166.54615783691406","166.54615783691406","166.54615783691406","163.1004180908203","163.1004180908203","163.1004180908203","120.85413360595703","120.85413360595703","120.85413360595703","80.19758605957031","80.19758605957031","80.19758605957031","65.23715209960938","65.23715209960938","65.23715209960938","46.96980667114258","46.96980667114258","46.96980667114258","16.788105010986328","16.788105010986328","16.788105010986328"
"30200","165.3694305419922","165.3694305419922","165.3694305419922","160.7489013671875","160.7489013671875","160.7489013671875","121.0682373046875","121.0682373046875","121.0682373046875","80.25239562988281","80.25239562988281","80.25239562988281","64.51192474365234","64.51192474365234","64.51192474365234","41.60419845581055","41.60419845581055","41.60419845581055","17.074888229370117","17.074888229370117","17.074888229370117"
"30300","164.31944274902344","164.31944274902344","164.31944274902344","161.42291259765625","161.42291259765625","161.42291259765625","117.59104919433594","117.59104919433594","117.59104919433594","80.3207778930664","80.3207778930664","80.3207778930664","66.65290832519531","66.65290832519531","66.65290832519531","41.65095520019531","41.65095520019531","41.65095520019531","17.801822662353516","17.801822662353516","17.801822662353516"
"30400","166.21913146972656","166.21913146972656","166.21913146972656","159.52880859375","159.52880859375","159.52880859375","119.4675521850586","119.4675521850586","119.4675521850586","81.88512420654297","81.88512420654297","81.88512420654297","66.91313934326172","66.91313934326172","66.91313934326172","45.70610046386719","45.70610046386719","45.70610046386719","18.541414260864258","18.541414260864258","18.541414260864258"
"30500","162.17315673828125","162.17315673828125","162.17315673828125","159.6125946044922","159.6125946044922","159.6125946044922","114.7715072631836","114.7715072631836","114.7715072631836","83.57030487060547","83.57030487060547","83.57030487060547","67.06903076171875","67.06903076171875","67.06903076171875","47.66458511352539","47.66458511352539","47.66458511352539","18.345613479614258","18.345613479614258","18.345613479614258"
"30600","166.10281372070312","166.10281372070312","166.10281372070312","162.69696044921875","162.69696044921875","162.69696044921875","118.03462219238281","118.03462219238281","118.03462219238281","83.95001220703125","83.95001220703125","83.95001220703125","67.2070083618164","67.2070083618164","67.2070083618164","48.7421989440918","48.7421989440918","48.7421989440918","18.499069213867188","18.499069213867188","18.499069213867188"
"30700","166.64117431640625","166.64117431640625","166.64117431640625","163.2664794921875","163.2664794921875","163.2664794921875","121.98660278320312","121.98660278320312","121.98660278320312","82.49131774902344","82.49131774902344","82.49131774902344","67.05607604980469","67.05607604980469","67.05607604980469","49.17020034790039","49.17020034790039","49.17020034790039","18.65239143371582","18.65239143371582","18.65239143371582"
"30800","166.98495483398438","166.98495483398438","166.98495483398438","164.3383331298828","164.3383331298828","164.3383331298828","118.46168518066406","118.46168518066406","118.46168518066406","81.26826477050781","81.26826477050781","81.26826477050781","61.2127799987793","61.2127799987793","61.2127799987793","47.830081939697266","47.830081939697266","47.830081939697266","18.528642654418945","18.528642654418945","18.528642654418945"
"30900","165.7526397705078","165.7526397705078","165.7526397705078","161.2832794189453","161.2832794189453","161.2832794189453","121.36370849609375","121.36370849609375","121.36370849609375","79.99893188476562","79.99893188476562","79.99893188476562","64.02893829345703","64.02893829345703","64.02893829345703","48.0909538269043","48.0909538269043","48.0909538269043","18.244691848754883","18.244691848754883","18.244691848754883"
"31000","166.67955017089844","166.67955017089844","166.67955017089844","161.7782440185547","161.7782440185547","161.7782440185547","114.82192993164062","114.82192993164062","114.82192993164062","79.1689682006836","79.1689682006836","79.1689682006836","67.47715759277344","67.47715759277344","67.47715759277344","48.356449127197266","48.356449127197266","48.356449127197266","18.1441650390625","18.1441650390625","18.1441650390625"
"31100","167.2919464111328","167.2919464111328","167.2919464111328","162.7064208984375","162.7064208984375","162.7064208984375","121.93280792236328","121.93280792236328","121.93280792236328","80.90215301513672","80.90215301513672","80.90215301513672","66.61392211914062","66.61392211914062","66.61392211914062","49.128482818603516","49.128482818603516","49.128482818603516","18.43387222290039","18.43387222290039","18.43387222290039"
"31200","166.0084228515625","166.0084228515625","166.0084228515625","161.9381561279297","161.9381561279297","161.9381561279297","123.26715087890625","123.26715087890625","123.26715087890625","76.93840789794922","76.93840789794922","76.93840789794922","60.93879318237305","60.93879318237305","60.93879318237305","47.64531326293945","47.64531326293945","47.64531326293945","18.53765106201172","18.53765106201172","18.53765106201172"
"31300","166.97604370117188","166.97604370117188","166.97604370117188","158.73739624023438","158.73739624023438","158.73739624023438","122.91065216064453","122.91065216064453","122.91065216064453","80.06785583496094","80.06785583496094","80.06785583496094","63.19739532470703","63.19739532470703","63.19739532470703","46.30584716796875","46.30584716796875","46.30584716796875","17.69780731201172","17.69780731201172","17.69780731201172"
"31400","167.78916931152344","167.78916931152344","167.78916931152344","162.147705078125","162.147705078125","162.147705078125","121.42581939697266","121.42581939697266","121.42581939697266","82.84581756591797","82.84581756591797","82.84581756591797","66.76280212402344","66.76280212402344","66.76280212402344","48.21016311645508","48.21016311645508","48.21016311645508","16.862445831298828","16.862445831298828","16.862445831298828"
"31500","164.07859802246094","164.07859802246094","164.07859802246094","159.3492431640625","159.3492431640625","159.3492431640625","116.61087036132812","116.61087036132812","116.61087036132812","84.81145477294922","84.81145477294922","84.81145477294922","65.24057006835938","65.24057006835938","65.24057006835938","48.49385452270508","48.49385452270508","48.49385452270508","17.301448822021484","17.301448822021484","17.301448822021484"
"31600","167.41587829589844","167.41587829589844","167.41587829589844","161.3863525390625","161.3863525390625","161.3863525390625","120.39909362792969","120.39909362792969","120.39909362792969","85.16719055175781","85.16719055175781","85.16719055175781","67.06464385986328","67.06464385986328","67.06464385986328","49.36790466308594","49.36790466308594","49.36790466308594","17.89228057861328","17.89228057861328","17.89228057861328"
"31700","167.47360229492188","167.47360229492188","167.47360229492188","160.0717315673828","160.0717315673828","160.0717315673828","122.6836929321289","122.6836929321289","122.6836929321289","86.39601135253906","86.39601135253906","86.39601135253906","67.84165954589844","67.84165954589844","67.84165954589844","48.65843963623047","48.65843963623047","48.65843963623047","18.222055435180664","18.222055435180664","18.222055435180664"
"31800","167.97378540039062","167.97378540039062","167.97378540039062","161.9827117919922","161.9827117919922","161.9827117919922","117.18031311035156","117.18031311035156","117.18031311035156","86.55525970458984","86.55525970458984","86.55525970458984","64.39649200439453","64.39649200439453","64.39649200439453","46.878639221191406","46.878639221191406","46.878639221191406","18.407934188842773","18.407934188842773","18.407934188842773"
"31900","164.4573974609375","164.4573974609375","164.4573974609375","164.0171356201172","164.0171356201172","164.0171356201172","121.85992431640625","121.85992431640625","121.85992431640625","86.28875732421875","86.28875732421875","86.28875732421875","67.30796813964844","67.30796813964844","67.30796813964844","48.81602478027344","48.81602478027344","48.81602478027344","18.52365493774414","18.52365493774414","18.52365493774414"
"32000","168.0548553466797","168.0548553466797","168.0548553466797","163.3175506591797","163.3175506591797","163.3175506591797","122.91439819335938","122.91439819335938","122.91439819335938","86.62362670898438","86.62362670898438","86.62362670898438","68.26786804199219","68.26786804199219","68.26786804199219","49.38916778564453","49.38916778564453","49.38916778564453","18.69835090637207","18.69835090637207","18.69835090637207"
