"Step","1873380_2 - similarity_cb0_min","1873380_2 - similarity_cb0_min__MIN","1873380_2 - similarity_cb0_min__MAX","4395274 - similarity_cb0_min","4395274 - similarity_cb0_min__MIN","4395274 - similarity_cb0_min__MAX","1940028_1 - similarity_cb0_min","1940028_1 - similarity_cb0_min__MIN","1940028_1 - similarity_cb0_min__MAX","4520555_1 - similarity_cb0_min","4520555_1 - similarity_cb0_min__MIN","4520555_1 - similarity_cb0_min__MAX","2536305_1 - similarity_cb0_min","2536305_1 - similarity_cb0_min__MIN","2536305_1 - similarity_cb0_min__MAX","2536333_1 - similarity_cb0_min","2536333_1 - similarity_cb0_min__MIN","2536333_1 - similarity_cb0_min__MAX","1940035_0 - similarity_cb0_min","1940035_0 - similarity_cb0_min__MIN","1940035_0 - similarity_cb0_min__MAX"
"1300","0.6199901103973389","0.6199901103973389","0.6199901103973389","0.6188968420028687","0.6188968420028687","0.6188968420028687","0.6214389801025391","0.6214389801025391","0.6214389801025391","0.6206619739532471","0.6206619739532471","0.6206619739532471","0.6204001903533936","0.6204001903533936","0.6204001903533936","0.6202856302261353","0.6202856302261353","0.6202856302261353","0.6202232837677002","0.6202232837677002","0.6202232837677002"
"1400","0.6196566820144653","0.6196566820144653","0.6196566820144653","0.6183584928512573","0.6183584928512573","0.6183584928512573","0.6216569542884827","0.6216569542884827","0.6216569542884827","0.6208007335662842","0.6208007335662842","0.6208007335662842","0.6204371452331543","0.6204371452331543","0.6204371452331543","0.6202912330627441","0.6202912330627441","0.6202912330627441","0.620223343372345","0.620223343372345","0.620223343372345"
"1500","0.619468629360199","0.619468629360199","0.619468629360199","0.6188434362411499","0.6188434362411499","0.6188434362411499","0.6219418048858643","0.6219418048858643","0.6219418048858643","0.6209290027618408","0.6209290027618408","0.6209290027618408","0.6204833984375","0.6204833984375","0.6204833984375","0.6203070878982544","0.6203070878982544","0.6203070878982544","0.6202231645584106","0.6202231645584106","0.6202231645584106"
"1600","0.6196302175521851","0.6196302175521851","0.6196302175521851","0.6196743249893188","0.6196743249893188","0.6196743249893188","0.6223374009132385","0.6223374009132385","0.6223374009132385","0.6210435628890991","0.6210435628890991","0.6210435628890991","0.6205213069915771","0.6205213069915771","0.6205213069915771","0.6203286051750183","0.6203286051750183","0.6203286051750183","0.6202256083488464","0.6202256083488464","0.6202256083488464"
"1700","0.6193796396255493","0.6193796396255493","0.6193796396255493","0.6207208633422852","0.6207208633422852","0.6207208633422852","0.6227449178695679","0.6227449178695679","0.6227449178695679","0.621134877204895","0.621134877204895","0.621134877204895","0.6206033229827881","0.6206033229827881","0.6206033229827881","0.6203482747077942","0.6203482747077942","0.6203482747077942","0.620224118232727","0.620224118232727","0.620224118232727"
"1800","0.6211611032485962","0.6211611032485962","0.6211611032485962","0.6216164827346802","0.6216164827346802","0.6216164827346802","0.6232205629348755","0.6232205629348755","0.6232205629348755","0.6212239861488342","0.6212239861488342","0.6212239861488342","0.620686411857605","0.620686411857605","0.620686411857605","0.6203577518463135","0.6203577518463135","0.6203577518463135","0.6202248334884644","0.6202248334884644","0.6202248334884644"
"1900","0.6228083372116089","0.6228083372116089","0.6228083372116089","0.6222988367080688","0.6222988367080688","0.6222988367080688","0.6236848831176758","0.6236848831176758","0.6236848831176758","0.6213563680648804","0.6213563680648804","0.6213563680648804","0.6207915544509888","0.6207915544509888","0.6207915544509888","0.620379626750946","0.620379626750946","0.620379626750946","0.62022864818573","0.62022864818573","0.62022864818573"
"2000","0.624547004699707","0.624547004699707","0.624547004699707","0.6225709915161133","0.6225709915161133","0.6225709915161133","0.6243565678596497","0.6243565678596497","0.6243565678596497","0.6215401887893677","0.6215401887893677","0.6215401887893677","0.6209383606910706","0.6209383606910706","0.6209383606910706","0.6204030513763428","0.6204030513763428","0.6204030513763428","0.6202284097671509","0.6202284097671509","0.6202284097671509"
"2100","0.6258711814880371","0.6258711814880371","0.6258711814880371","0.6233788728713989","0.6233788728713989","0.6233788728713989","0.6249443292617798","0.6249443292617798","0.6249443292617798","0.6216903924942017","0.6216903924942017","0.6216903924942017","0.6210426092147827","0.6210426092147827","0.6210426092147827","0.6204310655593872","0.6204310655593872","0.6204310655593872","0.6202280521392822","0.6202280521392822","0.6202280521392822"
"2200","0.6270819306373596","0.6270819306373596","0.6270819306373596","0.6243045330047607","0.6243045330047607","0.6243045330047607","0.6255886554718018","0.6255886554718018","0.6255886554718018","0.6218181848526001","0.6218181848526001","0.6218181848526001","0.6211880445480347","0.6211880445480347","0.6211880445480347","0.6204618215560913","0.6204618215560913","0.6204618215560913","0.620229959487915","0.620229959487915","0.620229959487915"
"2300","0.628568708896637","0.628568708896637","0.628568708896637","0.6254240870475769","0.6254240870475769","0.6254240870475769","0.6262772083282471","0.6262772083282471","0.6262772083282471","0.6220053434371948","0.6220053434371948","0.6220053434371948","0.6213170289993286","0.6213170289993286","0.6213170289993286","0.6204864978790283","0.6204864978790283","0.6204864978790283","0.6202291250228882","0.6202291250228882","0.6202291250228882"
"2400","0.6297279596328735","0.6297279596328735","0.6297279596328735","0.6264784336090088","0.6264784336090088","0.6264784336090088","0.6268190741539001","0.6268190741539001","0.6268190741539001","0.6222163438796997","0.6222163438796997","0.6222163438796997","0.6214533448219299","0.6214533448219299","0.6214533448219299","0.6205394268035889","0.6205394268035889","0.6205394268035889","0.6202293634414673","0.6202293634414673","0.6202293634414673"
"2500","0.6305859088897705","0.6305859088897705","0.6305859088897705","0.6270486116409302","0.6270486116409302","0.6270486116409302","0.6273560523986816","0.6273560523986816","0.6273560523986816","0.6224489212036133","0.6224489212036133","0.6224489212036133","0.621577262878418","0.621577262878418","0.621577262878418","0.6205787658691406","0.6205787658691406","0.6205787658691406","0.6202311515808105","0.6202311515808105","0.6202311515808105"
"2600","0.6313170790672302","0.6313170790672302","0.6313170790672302","0.6271289587020874","0.6271289587020874","0.6271289587020874","0.627988338470459","0.627988338470459","0.627988338470459","0.6227644681930542","0.6227644681930542","0.6227644681930542","0.6216813325881958","0.6216813325881958","0.6216813325881958","0.6206478476524353","0.6206478476524353","0.6206478476524353","0.6202318668365479","0.6202318668365479","0.6202318668365479"
"2700","0.6322749257087708","0.6322749257087708","0.6322749257087708","0.6271195411682129","0.6271195411682129","0.6271195411682129","0.6286435127258301","0.6286435127258301","0.6286435127258301","0.6231042742729187","0.6231042742729187","0.6231042742729187","0.6218897104263306","0.6218897104263306","0.6218897104263306","0.6207096576690674","0.6207096576690674","0.6207096576690674","0.6202325820922852","0.6202325820922852","0.6202325820922852"
"2800","0.6329461932182312","0.6329461932182312","0.6329461932182312","0.6274087429046631","0.6274087429046631","0.6274087429046631","0.6292647123336792","0.6292647123336792","0.6292647123336792","0.6235669851303101","0.6235669851303101","0.6235669851303101","0.6220811009407043","0.6220811009407043","0.6220811009407043","0.6207863688468933","0.6207863688468933","0.6207863688468933","0.6202350854873657","0.6202350854873657","0.6202350854873657"
"2900","0.6340427994728088","0.6340427994728088","0.6340427994728088","0.6274310350418091","0.6274310350418091","0.6274310350418091","0.6298337578773499","0.6298337578773499","0.6298337578773499","0.6240897178649902","0.6240897178649902","0.6240897178649902","0.6222851276397705","0.6222851276397705","0.6222851276397705","0.620861291885376","0.620861291885376","0.620861291885376","0.6202341318130493","0.6202341318130493","0.6202341318130493"
"3000","0.634498119354248","0.634498119354248","0.634498119354248","0.6270632743835449","0.6270632743835449","0.6270632743835449","0.6303737163543701","0.6303737163543701","0.6303737163543701","0.62466961145401","0.62466961145401","0.62466961145401","0.6225103139877319","0.6225103139877319","0.6225103139877319","0.6209696531295776","0.6209696531295776","0.6209696531295776","0.6202366352081299","0.6202366352081299","0.6202366352081299"
"3100","0.635087251663208","0.635087251663208","0.635087251663208","0.6277307271957397","0.6277307271957397","0.6277307271957397","0.6307392120361328","0.6307392120361328","0.6307392120361328","0.6251885890960693","0.6251885890960693","0.6251885890960693","0.6227418780326843","0.6227418780326843","0.6227418780326843","0.620995283126831","0.620995283126831","0.620995283126831","0.6202337741851807","0.6202337741851807","0.6202337741851807"
"3200","0.6353784203529358","0.6353784203529358","0.6353784203529358","0.6286815404891968","0.6286815404891968","0.6286815404891968","0.6309411525726318","0.6309411525726318","0.6309411525726318","0.6257935762405396","0.6257935762405396","0.6257935762405396","0.6230165958404541","0.6230165958404541","0.6230165958404541","0.6210583448410034","0.6210583448410034","0.6210583448410034","0.6202356219291687","0.6202356219291687","0.6202356219291687"
"3300","0.6356058120727539","0.6356058120727539","0.6356058120727539","0.6299378871917725","0.6299378871917725","0.6299378871917725","0.6308643221855164","0.6308643221855164","0.6308643221855164","0.6264558434486389","0.6264558434486389","0.6264558434486389","0.6233093738555908","0.6233093738555908","0.6233093738555908","0.6211961507797241","0.6211961507797241","0.6211961507797241","0.6202359199523926","0.6202359199523926","0.6202359199523926"
"3400","0.6356015205383301","0.6356015205383301","0.6356015205383301","0.6311467289924622","0.6311467289924622","0.6311467289924622","0.6307296752929688","0.6307296752929688","0.6307296752929688","0.6270630359649658","0.6270630359649658","0.6270630359649658","0.6235823631286621","0.6235823631286621","0.6235823631286621","0.621267557144165","0.621267557144165","0.621267557144165","0.6202377080917358","0.6202377080917358","0.6202377080917358"
"3500","0.6360481977462769","0.6360481977462769","0.6360481977462769","0.6320284605026245","0.6320284605026245","0.6320284605026245","0.6304987668991089","0.6304987668991089","0.6304987668991089","0.6273988485336304","0.6273988485336304","0.6273988485336304","0.6239209175109863","0.6239209175109863","0.6239209175109863","0.6213280558586121","0.6213280558586121","0.6213280558586121","0.6202430725097656","0.6202430725097656","0.6202430725097656"
"3600","0.636354923248291","0.636354923248291","0.636354923248291","0.632591962814331","0.632591962814331","0.632591962814331","0.6299618482589722","0.6299618482589722","0.6299618482589722","0.6269590854644775","0.6269590854644775","0.6269590854644775","0.6242752075195312","0.6242752075195312","0.6242752075195312","0.6213989853858948","0.6213989853858948","0.6213989853858948","0.6202465295791626","0.6202465295791626","0.6202465295791626"
"3700","0.6369304656982422","0.6369304656982422","0.6369304656982422","0.6330215334892273","0.6330215334892273","0.6330215334892273","0.6296809911727905","0.6296809911727905","0.6296809911727905","0.6265432834625244","0.6265432834625244","0.6265432834625244","0.6246160268783569","0.6246160268783569","0.6246160268783569","0.6214877367019653","0.6214877367019653","0.6214877367019653","0.6202476024627686","0.6202476024627686","0.6202476024627686"
"3800","0.6373934745788574","0.6373934745788574","0.6373934745788574","0.6333035230636597","0.6333035230636597","0.6333035230636597","0.6294188499450684","0.6294188499450684","0.6294188499450684","0.6261645555496216","0.6261645555496216","0.6261645555496216","0.6250048875808716","0.6250048875808716","0.6250048875808716","0.6215823888778687","0.6215823888778687","0.6215823888778687","0.6202479600906372","0.6202479600906372","0.6202479600906372"
"3900","0.6376051902770996","0.6376051902770996","0.6376051902770996","0.6334298849105835","0.6334298849105835","0.6334298849105835","0.6291404962539673","0.6291404962539673","0.6291404962539673","0.6259108781814575","0.6259108781814575","0.6259108781814575","0.6254139542579651","0.6254139542579651","0.6254139542579651","0.6217021942138672","0.6217021942138672","0.6217021942138672","0.6202496886253357","0.6202496886253357","0.6202496886253357"
"4000","0.6375908255577087","0.6375908255577087","0.6375908255577087","0.6336774826049805","0.6336774826049805","0.6336774826049805","0.6289194822311401","0.6289194822311401","0.6289194822311401","0.6255358457565308","0.6255358457565308","0.6255358457565308","0.625834584236145","0.625834584236145","0.625834584236145","0.6218425035476685","0.6218425035476685","0.6218425035476685","0.6202550530433655","0.6202550530433655","0.6202550530433655"
"4100","0.6377512216567993","0.6377512216567993","0.6377512216567993","0.6338748931884766","0.6338748931884766","0.6338748931884766","0.6285693645477295","0.6285693645477295","0.6285693645477295","0.6253652572631836","0.6253652572631836","0.6253652572631836","0.6262880563735962","0.6262880563735962","0.6262880563735962","0.6219066977500916","0.6219066977500916","0.6219066977500916","0.6202582120895386","0.6202582120895386","0.6202582120895386"
"4200","0.6378512978553772","0.6378512978553772","0.6378512978553772","0.6342591643333435","0.6342591643333435","0.6342591643333435","0.6286357641220093","0.6286357641220093","0.6286357641220093","0.6252772212028503","0.6252772212028503","0.6252772212028503","0.6267035007476807","0.6267035007476807","0.6267035007476807","0.622020959854126","0.622020959854126","0.622020959854126","0.6202599406242371","0.6202599406242371","0.6202599406242371"
"4300","0.6379362940788269","0.6379362940788269","0.6379362940788269","0.6346727609634399","0.6346727609634399","0.6346727609634399","0.6288017630577087","0.6288017630577087","0.6288017630577087","0.6254131197929382","0.6254131197929382","0.6254131197929382","0.6266149282455444","0.6266149282455444","0.6266149282455444","0.6221170425415039","0.6221170425415039","0.6221170425415039","0.6202614307403564","0.6202614307403564","0.6202614307403564"
"4400","0.6380128860473633","0.6380128860473633","0.6380128860473633","0.6349920034408569","0.6349920034408569","0.6349920034408569","0.628922700881958","0.628922700881958","0.628922700881958","0.6252922415733337","0.6252922415733337","0.6252922415733337","0.6265996694564819","0.6265996694564819","0.6265996694564819","0.6222816109657288","0.6222816109657288","0.6222816109657288","0.6202640533447266","0.6202640533447266","0.6202640533447266"
"4500","0.637897253036499","0.637897253036499","0.637897253036499","0.6353855729103088","0.6353855729103088","0.6353855729103088","0.6291731595993042","0.6291731595993042","0.6291731595993042","0.6255254149436951","0.6255254149436951","0.6255254149436951","0.6266148686408997","0.6266148686408997","0.6266148686408997","0.6223930716514587","0.6223930716514587","0.6223930716514587","0.6202627420425415","0.6202627420425415","0.6202627420425415"
"4600","0.6379349231719971","0.6379349231719971","0.6379349231719971","0.6358957290649414","0.6358957290649414","0.6358957290649414","0.6294125318527222","0.6294125318527222","0.6294125318527222","0.6258910298347473","0.6258910298347473","0.6258910298347473","0.6266214847564697","0.6266214847564697","0.6266214847564697","0.6224919557571411","0.6224919557571411","0.6224919557571411","0.6202689409255981","0.6202689409255981","0.6202689409255981"
"4700","0.6379367113113403","0.6379367113113403","0.6379367113113403","0.6365879774093628","0.6365879774093628","0.6365879774093628","0.6295210719108582","0.6295210719108582","0.6295210719108582","0.6263371706008911","0.6263371706008911","0.6263371706008911","0.6266545057296753","0.6266545057296753","0.6266545057296753","0.6226528286933899","0.6226528286933899","0.6226528286933899","0.6202744245529175","0.6202744245529175","0.6202744245529175"
"4800","0.6379103064537048","0.6379103064537048","0.6379103064537048","0.6368975639343262","0.6368975639343262","0.6368975639343262","0.6298524141311646","0.6298524141311646","0.6298524141311646","0.6265256404876709","0.6265256404876709","0.6265256404876709","0.626573920249939","0.626573920249939","0.626573920249939","0.6227903366088867","0.6227903366088867","0.6227903366088867","0.6202741861343384","0.6202741861343384","0.6202741861343384"
"4900","0.6377151012420654","0.6377151012420654","0.6377151012420654","0.6372500658035278","0.6372500658035278","0.6372500658035278","0.6298884749412537","0.6298884749412537","0.6298884749412537","0.626794159412384","0.626794159412384","0.626794159412384","0.626358687877655","0.626358687877655","0.626358687877655","0.6229074597358704","0.6229074597358704","0.6229074597358704","0.6202777624130249","0.6202777624130249","0.6202777624130249"
"5000","0.6375021934509277","0.6375021934509277","0.6375021934509277","0.6373432874679565","0.6373432874679565","0.6373432874679565","0.6301466226577759","0.6301466226577759","0.6301466226577759","0.6270688772201538","0.6270688772201538","0.6270688772201538","0.626301646232605","0.626301646232605","0.626301646232605","0.6230723261833191","0.6230723261833191","0.6230723261833191","0.6202796697616577","0.6202796697616577","0.6202796697616577"
"5100","0.6374301910400391","0.6374301910400391","0.6374301910400391","0.6375124454498291","0.6375124454498291","0.6375124454498291","0.6305789947509766","0.6305789947509766","0.6305789947509766","0.6274049878120422","0.6274049878120422","0.6274049878120422","0.6262432932853699","0.6262432932853699","0.6262432932853699","0.6232578754425049","0.6232578754425049","0.6232578754425049","0.620280385017395","0.620280385017395","0.620280385017395"
"5200","0.6374397277832031","0.6374397277832031","0.6374397277832031","0.6377368569374084","0.6377368569374084","0.6377368569374084","0.6310310363769531","0.6310310363769531","0.6310310363769531","0.6279138922691345","0.6279138922691345","0.6279138922691345","0.62614905834198","0.62614905834198","0.62614905834198","0.6235448122024536","0.6235448122024536","0.6235448122024536","0.6202843189239502","0.6202843189239502","0.6202843189239502"
"5300","0.6374356746673584","0.6374356746673584","0.6374356746673584","0.638184666633606","0.638184666633606","0.638184666633606","0.6313624382019043","0.6313624382019043","0.6313624382019043","0.6282120943069458","0.6282120943069458","0.6282120943069458","0.6260071396827698","0.6260071396827698","0.6260071396827698","0.6237652897834778","0.6237652897834778","0.6237652897834778","0.6202866435050964","0.6202866435050964","0.6202866435050964"
"5400","0.6373715400695801","0.6373715400695801","0.6373715400695801","0.6384995579719543","0.6384995579719543","0.6384995579719543","0.631879448890686","0.631879448890686","0.631879448890686","0.6286509037017822","0.6286509037017822","0.6286509037017822","0.6260150671005249","0.6260150671005249","0.6260150671005249","0.6240888833999634","0.6240888833999634","0.6240888833999634","0.6202867031097412","0.6202867031097412","0.6202867031097412"
"5500","0.637317419052124","0.637317419052124","0.637317419052124","0.6387138962745667","0.6387138962745667","0.6387138962745667","0.6324071884155273","0.6324071884155273","0.6324071884155273","0.6290521025657654","0.6290521025657654","0.6290521025657654","0.6259257197380066","0.6259257197380066","0.6259257197380066","0.6242834329605103","0.6242834329605103","0.6242834329605103","0.6202929019927979","0.6202929019927979","0.6202929019927979"
"5600","0.6373181343078613","0.6373181343078613","0.6373181343078613","0.6388806700706482","0.6388806700706482","0.6388806700706482","0.6328137516975403","0.6328137516975403","0.6328137516975403","0.6294435262680054","0.6294435262680054","0.6294435262680054","0.6259085536003113","0.6259085536003113","0.6259085536003113","0.6246411204338074","0.6246411204338074","0.6246411204338074","0.6202917098999023","0.6202917098999023","0.6202917098999023"
"5700","0.6372981071472168","0.6372981071472168","0.6372981071472168","0.6390948295593262","0.6390948295593262","0.6390948295593262","0.6332442760467529","0.6332442760467529","0.6332442760467529","0.629741907119751","0.629741907119751","0.629741907119751","0.6258002519607544","0.6258002519607544","0.6258002519607544","0.6247990727424622","0.6247990727424622","0.6247990727424622","0.6202948093414307","0.6202948093414307","0.6202948093414307"
"5800","0.6372660398483276","0.6372660398483276","0.6372660398483276","0.6391541957855225","0.6391541957855225","0.6391541957855225","0.6335119009017944","0.6335119009017944","0.6335119009017944","0.6301238536834717","0.6301238536834717","0.6301238536834717","0.6256861686706543","0.6256861686706543","0.6256861686706543","0.624991774559021","0.624991774559021","0.624991774559021","0.6202963590621948","0.6202963590621948","0.6202963590621948"
"5900","0.6373076438903809","0.6373076438903809","0.6373076438903809","0.6391046047210693","0.6391046047210693","0.6391046047210693","0.6334075927734375","0.6334075927734375","0.6334075927734375","0.6302940845489502","0.6302940845489502","0.6302940845489502","0.6255457997322083","0.6255457997322083","0.6255457997322083","0.6252332925796509","0.6252332925796509","0.6252332925796509","0.6202970743179321","0.6202970743179321","0.6202970743179321"
"6000","0.6373366117477417","0.6373366117477417","0.6373366117477417","0.6392031311988831","0.6392031311988831","0.6392031311988831","0.6332446932792664","0.6332446932792664","0.6332446932792664","0.6304121613502502","0.6304121613502502","0.6304121613502502","0.6258091926574707","0.6258091926574707","0.6258091926574707","0.6254549026489258","0.6254549026489258","0.6254549026489258","0.6203008890151978","0.6203008890151978","0.6203008890151978"
"6100","0.6373629570007324","0.6373629570007324","0.6373629570007324","0.6393449902534485","0.6393449902534485","0.6393449902534485","0.6332476735115051","0.6332476735115051","0.6332476735115051","0.6306946277618408","0.6306946277618408","0.6306946277618408","0.6257758140563965","0.6257758140563965","0.6257758140563965","0.625787079334259","0.625787079334259","0.625787079334259","0.6203039884567261","0.6203039884567261","0.6203039884567261"
"6200","0.6374134421348572","0.6374134421348572","0.6374134421348572","0.6396787166595459","0.6396787166595459","0.6396787166595459","0.6334555149078369","0.6334555149078369","0.6334555149078369","0.6306626796722412","0.6306626796722412","0.6306626796722412","0.6260282397270203","0.6260282397270203","0.6260282397270203","0.6261423230171204","0.6261423230171204","0.6261423230171204","0.6203070878982544","0.6203070878982544","0.6203070878982544"
"6300","0.637452244758606","0.637452244758606","0.637452244758606","0.6395693421363831","0.6395693421363831","0.6395693421363831","0.6336277723312378","0.6336277723312378","0.6336277723312378","0.6306686401367188","0.6306686401367188","0.6306686401367188","0.6263390779495239","0.6263390779495239","0.6263390779495239","0.6264206171035767","0.6264206171035767","0.6264206171035767","0.6203069090843201","0.6203069090843201","0.6203069090843201"
"6400","0.6372712850570679","0.6372712850570679","0.6372712850570679","0.6396999359130859","0.6396999359130859","0.6396999359130859","0.6340628266334534","0.6340628266334534","0.6340628266334534","0.6309492588043213","0.6309492588043213","0.6309492588043213","0.6265183687210083","0.6265183687210083","0.6265183687210083","0.6267055869102478","0.6267055869102478","0.6267055869102478","0.6203042268753052","0.6203042268753052","0.6203042268753052"
"6500","0.6372020244598389","0.6372020244598389","0.6372020244598389","0.6399685740470886","0.6399685740470886","0.6399685740470886","0.6343539953231812","0.6343539953231812","0.6343539953231812","0.6312626600265503","0.6312626600265503","0.6312626600265503","0.6267458200454712","0.6267458200454712","0.6267458200454712","0.6269071102142334","0.6269071102142334","0.6269071102142334","0.6203106641769409","0.6203106641769409","0.6203106641769409"
"6600","0.6370911002159119","0.6370911002159119","0.6370911002159119","0.6400018930435181","0.6400018930435181","0.6400018930435181","0.6346374154090881","0.6346374154090881","0.6346374154090881","0.6312209367752075","0.6312209367752075","0.6312209367752075","0.6269289255142212","0.6269289255142212","0.6269289255142212","0.6270846724510193","0.6270846724510193","0.6270846724510193","0.6203055381774902","0.6203055381774902","0.6203055381774902"
"6700","0.6368647217750549","0.6368647217750549","0.6368647217750549","0.6403887271881104","0.6403887271881104","0.6403887271881104","0.6347806453704834","0.6347806453704834","0.6347806453704834","0.6312869787216187","0.6312869787216187","0.6312869787216187","0.6272420883178711","0.6272420883178711","0.6272420883178711","0.6272714138031006","0.6272714138031006","0.6272714138031006","0.6203007102012634","0.6203007102012634","0.6203007102012634"
"6800","0.6367250680923462","0.6367250680923462","0.6367250680923462","0.6405591368675232","0.6405591368675232","0.6405591368675232","0.6353269219398499","0.6353269219398499","0.6353269219398499","0.6311731338500977","0.6311731338500977","0.6311731338500977","0.6274586915969849","0.6274586915969849","0.6274586915969849","0.6275228261947632","0.6275228261947632","0.6275228261947632","0.6203029155731201","0.6203029155731201","0.6203029155731201"
