"Step","1873380_2 - similarity_cb1_min","1873380_2 - similarity_cb1_min__MIN","1873380_2 - similarity_cb1_min__MAX","4395274 - similarity_cb1_min","4395274 - similarity_cb1_min__MIN","4395274 - similarity_cb1_min__MAX","1940028_1 - similarity_cb1_min","1940028_1 - similarity_cb1_min__MIN","1940028_1 - similarity_cb1_min__MAX","4520555_1 - similarity_cb1_min","4520555_1 - similarity_cb1_min__MIN","4520555_1 - similarity_cb1_min__MAX","2536305_1 - similarity_cb1_min","2536305_1 - similarity_cb1_min__MIN","2536305_1 - similarity_cb1_min__MAX","2536333_1 - similarity_cb1_min","2536333_1 - similarity_cb1_min__MIN","2536333_1 - similarity_cb1_min__MAX","1940035_0 - similarity_cb1_min","1940035_0 - similarity_cb1_min__MIN","1940035_0 - similarity_cb1_min__MAX"
"121200","0.5528052449226379","0.5528052449226379","0.5528052449226379","0.5578733682632446","0.5578733682632446","0.5578733682632446","0.6354182958602905","0.6354182958602905","0.6354182958602905","0.6383553743362427","0.6383553743362427","0.6383553743362427","0.6398019790649414","0.6398019790649414","0.6398019790649414","0.6393089890480042","0.6393089890480042","0.6393089890480042","0.6379711627960205","0.6379711627960205","0.6379711627960205"
"121300","0.552919864654541","0.552919864654541","0.552919864654541","0.5570937395095825","0.5570937395095825","0.5570937395095825","0.6348847150802612","0.6348847150802612","0.6348847150802612","0.6380860805511475","0.6380860805511475","0.6380860805511475","0.6399364471435547","0.6399364471435547","0.6399364471435547","0.6393090486526489","0.6393090486526489","0.6393090486526489","0.6379727721214294","0.6379727721214294","0.6379727721214294"
"121400","0.5534376502037048","0.5534376502037048","0.5534376502037048","0.5568370819091797","0.5568370819091797","0.5568370819091797","0.6349306106567383","0.6349306106567383","0.6349306106567383","0.638332724571228","0.638332724571228","0.638332724571228","0.6399393677711487","0.6399393677711487","0.6399393677711487","0.6393090486526489","0.6393090486526489","0.6393090486526489","0.637976884841919","0.637976884841919","0.637976884841919"
"121500","0.5526812076568604","0.5526812076568604","0.5526812076568604","0.5564005374908447","0.5564005374908447","0.5564005374908447","0.6350277066230774","0.6350277066230774","0.6350277066230774","0.6379758715629578","0.6379758715629578","0.6379758715629578","0.6399017572402954","0.6399017572402954","0.6399017572402954","0.6393089294433594","0.6393089294433594","0.6393089294433594","0.6379952430725098","0.6379952430725098","0.6379952430725098"
"121600","0.5531397461891174","0.5531397461891174","0.5531397461891174","0.556671142578125","0.556671142578125","0.556671142578125","0.6346251964569092","0.6346251964569092","0.6346251964569092","0.6383720636367798","0.6383720636367798","0.6383720636367798","0.639860212802887","0.639860212802887","0.639860212802887","0.6393090486526489","0.6393090486526489","0.6393090486526489","0.638014554977417","0.638014554977417","0.638014554977417"
"121700","0.5526261329650879","0.5526261329650879","0.5526261329650879","0.5568246841430664","0.5568246841430664","0.5568246841430664","0.6347190141677856","0.6347190141677856","0.6347190141677856","0.6382203698158264","0.6382203698158264","0.6382203698158264","0.6397906541824341","0.6397906541824341","0.6397906541824341","0.6393091678619385","0.6393091678619385","0.6393091678619385","0.6380195617675781","0.6380195617675781","0.6380195617675781"
"121800","0.5505819320678711","0.5505819320678711","0.5505819320678711","0.5563598275184631","0.5563598275184631","0.5563598275184631","0.6349337100982666","0.6349337100982666","0.6349337100982666","0.638242244720459","0.638242244720459","0.638242244720459","0.6398248672485352","0.6398248672485352","0.6398248672485352","0.6393095254898071","0.6393095254898071","0.6393095254898071","0.6380643844604492","0.6380643844604492","0.6380643844604492"
"121900","0.5523288249969482","0.5523288249969482","0.5523288249969482","0.5561466217041016","0.5561466217041016","0.5561466217041016","0.6343903541564941","0.6343903541564941","0.6343903541564941","0.6383534669876099","0.6383534669876099","0.6383534669876099","0.6398674249649048","0.6398674249649048","0.6398674249649048","0.639309823513031","0.639309823513031","0.639309823513031","0.6380665898323059","0.6380665898323059","0.6380665898323059"
"122000","0.5512259602546692","0.5512259602546692","0.5512259602546692","0.5562750697135925","0.5562750697135925","0.5562750697135925","0.6343280076980591","0.6343280076980591","0.6343280076980591","0.6384021043777466","0.6384021043777466","0.6384021043777466","0.6399252414703369","0.6399252414703369","0.6399252414703369","0.6393102407455444","0.6393102407455444","0.6393102407455444","0.6380717754364014","0.6380717754364014","0.6380717754364014"
"122100","0.5505616664886475","0.5505616664886475","0.5505616664886475","0.5549787878990173","0.5549787878990173","0.5549787878990173","0.6340608596801758","0.6340608596801758","0.6340608596801758","0.6383556723594666","0.6383556723594666","0.6383556723594666","0.6400043368339539","0.6400043368339539","0.6400043368339539","0.6393104791641235","0.6393104791641235","0.6393104791641235","0.638103187084198","0.638103187084198","0.638103187084198"
"122200","0.5504298210144043","0.5504298210144043","0.5504298210144043","0.5541487336158752","0.5541487336158752","0.5541487336158752","0.6341947317123413","0.6341947317123413","0.6341947317123413","0.6387187242507935","0.6387187242507935","0.6387187242507935","0.6401165127754211","0.6401165127754211","0.6401165127754211","0.6393108367919922","0.6393108367919922","0.6393108367919922","0.6381227374076843","0.6381227374076843","0.6381227374076843"
"122300","0.5511752367019653","0.5511752367019653","0.5511752367019653","0.5541397333145142","0.5541397333145142","0.5541397333145142","0.6336774826049805","0.6336774826049805","0.6336774826049805","0.6388568878173828","0.6388568878173828","0.6388568878173828","0.6400853395462036","0.6400853395462036","0.6400853395462036","0.6393111348152161","0.6393111348152161","0.6393111348152161","0.6381257772445679","0.6381257772445679","0.6381257772445679"
"122400","0.5520777106285095","0.5520777106285095","0.5520777106285095","0.5535371899604797","0.5535371899604797","0.5535371899604797","0.6335163712501526","0.6335163712501526","0.6335163712501526","0.639377236366272","0.639377236366272","0.639377236366272","0.6401780843734741","0.6401780843734741","0.6401780843734741","0.6393114328384399","0.6393114328384399","0.6393114328384399","0.6381411552429199","0.6381411552429199","0.6381411552429199"
"122500","0.5517103672027588","0.5517103672027588","0.5517103672027588","0.5562771558761597","0.5562771558761597","0.5562771558761597","0.6335340738296509","0.6335340738296509","0.6335340738296509","0.6387511491775513","0.6387511491775513","0.6387511491775513","0.6402019262313843","0.6402019262313843","0.6402019262313843","0.6393118500709534","0.6393118500709534","0.6393118500709534","0.6381266713142395","0.6381266713142395","0.6381266713142395"
"122600","0.5512282848358154","0.5512282848358154","0.5512282848358154","0.5554860830307007","0.5554860830307007","0.5554860830307007","0.633602499961853","0.633602499961853","0.633602499961853","0.6383142471313477","0.6383142471313477","0.6383142471313477","0.6402496099472046","0.6402496099472046","0.6402496099472046","0.6393121480941772","0.6393121480941772","0.6393121480941772","0.6381335258483887","0.6381335258483887","0.6381335258483887"
"122700","0.549537181854248","0.549537181854248","0.549537181854248","0.553595781326294","0.553595781326294","0.553595781326294","0.6334024667739868","0.6334024667739868","0.6334024667739868","0.6385922431945801","0.6385922431945801","0.6385922431945801","0.6403417587280273","0.6403417587280273","0.6403417587280273","0.6393125057220459","0.6393125057220459","0.6393125057220459","0.638131856918335","0.638131856918335","0.638131856918335"
"122800","0.5502656102180481","0.5502656102180481","0.5502656102180481","0.553909182548523","0.553909182548523","0.553909182548523","0.6333645582199097","0.6333645582199097","0.6333645582199097","0.6384008526802063","0.6384008526802063","0.6384008526802063","0.640479564666748","0.640479564666748","0.640479564666748","0.639312744140625","0.639312744140625","0.639312744140625","0.6381591558456421","0.6381591558456421","0.6381591558456421"
"122900","0.5505434274673462","0.5505434274673462","0.5505434274673462","0.5526023507118225","0.5526023507118225","0.5526023507118225","0.6333811283111572","0.6333811283111572","0.6333811283111572","0.6382668018341064","0.6382668018341064","0.6382668018341064","0.640465497970581","0.640465497970581","0.640465497970581","0.6393130421638489","0.6393130421638489","0.6393130421638489","0.6381890773773193","0.6381890773773193","0.6381890773773193"
"123000","0.5500240325927734","0.5500240325927734","0.5500240325927734","0.5535777807235718","0.5535777807235718","0.5535777807235718","0.6334309577941895","0.6334309577941895","0.6334309577941895","0.6386017203330994","0.6386017203330994","0.6386017203330994","0.6405157446861267","0.6405157446861267","0.6405157446861267","0.6393134593963623","0.6393134593963623","0.6393134593963623","0.6381864547729492","0.6381864547729492","0.6381864547729492"
"123100","0.5498512387275696","0.5498512387275696","0.5498512387275696","0.5510990619659424","0.5510990619659424","0.5510990619659424","0.6334398984909058","0.6334398984909058","0.6334398984909058","0.6385555267333984","0.6385555267333984","0.6385555267333984","0.6406205296516418","0.6406205296516418","0.6406205296516418","0.6393136978149414","0.6393136978149414","0.6393136978149414","0.6382070779800415","0.6382070779800415","0.6382070779800415"
"123200","0.5488959550857544","0.5488959550857544","0.5488959550857544","0.5513954162597656","0.5513954162597656","0.5513954162597656","0.6330069899559021","0.6330069899559021","0.6330069899559021","0.6388052701950073","0.6388052701950073","0.6388052701950073","0.6405670642852783","0.6405670642852783","0.6405670642852783","0.6393139362335205","0.6393139362335205","0.6393139362335205","0.6382284760475159","0.6382284760475159","0.6382284760475159"
"123300","0.5488884449005127","0.5488884449005127","0.5488884449005127","0.5509690046310425","0.5509690046310425","0.5509690046310425","0.6334702372550964","0.6334702372550964","0.6334702372550964","0.6389224529266357","0.6389224529266357","0.6389224529266357","0.6405683755874634","0.6405683755874634","0.6405683755874634","0.6393142938613892","0.6393142938613892","0.6393142938613892","0.6382402181625366","0.6382402181625366","0.6382402181625366"
"123400","0.5460754036903381","0.5460754036903381","0.5460754036903381","0.5502268671989441","0.5502268671989441","0.5502268671989441","0.6334627866744995","0.6334627866744995","0.6334627866744995","0.6390200257301331","0.6390200257301331","0.6390200257301331","0.6406234502792358","0.6406234502792358","0.6406234502792358","0.6393145322799683","0.6393145322799683","0.6393145322799683","0.6382465362548828","0.6382465362548828","0.6382465362548828"
"123500","0.5484540462493896","0.5484540462493896","0.5484540462493896","0.5511616468429565","0.5511616468429565","0.5511616468429565","0.6332926750183105","0.6332926750183105","0.6332926750183105","0.6387857794761658","0.6387857794761658","0.6387857794761658","0.6406339406967163","0.6406339406967163","0.6406339406967163","0.6393148899078369","0.6393148899078369","0.6393148899078369","0.6382467746734619","0.6382467746734619","0.6382467746734619"
"123600","0.5474602580070496","0.5474602580070496","0.5474602580070496","0.5519006252288818","0.5519006252288818","0.5519006252288818","0.6330667734146118","0.6330667734146118","0.6330667734146118","0.638774037361145","0.638774037361145","0.638774037361145","0.6406731605529785","0.6406731605529785","0.6406731605529785","0.6393145322799683","0.6393145322799683","0.6393145322799683","0.6382560133934021","0.6382560133934021","0.6382560133934021"
"123700","0.5485827326774597","0.5485827326774597","0.5485827326774597","0.5518819093704224","0.5518819093704224","0.5518819093704224","0.6325498223304749","0.6325498223304749","0.6325498223304749","0.6389599442481995","0.6389599442481995","0.6389599442481995","0.6407351493835449","0.6407351493835449","0.6407351493835449","0.6393141746520996","0.6393141746520996","0.6393141746520996","0.6382634043693542","0.6382634043693542","0.6382634043693542"
"123800","0.5490565299987793","0.5490565299987793","0.5490565299987793","0.5504480600357056","0.5504480600357056","0.5504480600357056","0.6329810619354248","0.6329810619354248","0.6329810619354248","0.6390884518623352","0.6390884518623352","0.6390884518623352","0.6408618688583374","0.6408618688583374","0.6408618688583374","0.639313817024231","0.639313817024231","0.639313817024231","0.6382753252983093","0.6382753252983093","0.6382753252983093"
"123900","0.547330915927887","0.547330915927887","0.547330915927887","0.5482109785079956","0.5482109785079956","0.5482109785079956","0.6330714821815491","0.6330714821815491","0.6330714821815491","0.6391663551330566","0.6391663551330566","0.6391663551330566","0.640971302986145","0.640971302986145","0.640971302986145","0.6393133997917175","0.6393133997917175","0.6393133997917175","0.6382807493209839","0.6382807493209839","0.6382807493209839"
"124000","0.5457530617713928","0.5457530617713928","0.5457530617713928","0.5478681921958923","0.5478681921958923","0.5478681921958923","0.6329139471054077","0.6329139471054077","0.6329139471054077","0.6388742327690125","0.6388742327690125","0.6388742327690125","0.6410706043243408","0.6410706043243408","0.6410706043243408","0.6393131017684937","0.6393131017684937","0.6393131017684937","0.6382709741592407","0.6382709741592407","0.6382709741592407"
"124100","0.5472630262374878","0.5472630262374878","0.5472630262374878","0.5482721328735352","0.5482721328735352","0.5482721328735352","0.6327385902404785","0.6327385902404785","0.6327385902404785","0.6389752626419067","0.6389752626419067","0.6389752626419067","0.6411977410316467","0.6411977410316467","0.6411977410316467","0.6393126249313354","0.6393126249313354","0.6393126249313354","0.6382866501808167","0.6382866501808167","0.6382866501808167"
"124200","0.5470167398452759","0.5470167398452759","0.5470167398452759","0.5484954118728638","0.5484954118728638","0.5484954118728638","0.6324652433395386","0.6324652433395386","0.6324652433395386","0.6391276717185974","0.6391276717185974","0.6391276717185974","0.6413283944129944","0.6413283944129944","0.6413283944129944","0.639312207698822","0.639312207698822","0.639312207698822","0.6382882595062256","0.6382882595062256","0.6382882595062256"
"124300","0.546966552734375","0.546966552734375","0.546966552734375","0.5488767623901367","0.5488767623901367","0.5488767623901367","0.6325426697731018","0.6325426697731018","0.6325426697731018","0.6391245126724243","0.6391245126724243","0.6391245126724243","0.6413322687149048","0.6413322687149048","0.6413322687149048","0.6393118500709534","0.6393118500709534","0.6393118500709534","0.6382877826690674","0.6382877826690674","0.6382877826690674"
"124400","0.5483212471008301","0.5483212471008301","0.5483212471008301","0.5480902791023254","0.5480902791023254","0.5480902791023254","0.6323491334915161","0.6323491334915161","0.6323491334915161","0.639203667640686","0.639203667640686","0.639203667640686","0.6412827968597412","0.6412827968597412","0.6412827968597412","0.6393114924430847","0.6393114924430847","0.6393114924430847","0.6382976770401001","0.6382976770401001","0.6382976770401001"
"124500","0.5480057597160339","0.5480057597160339","0.5480057597160339","0.5472993850708008","0.5472993850708008","0.5472993850708008","0.6323509812355042","0.6323509812355042","0.6323509812355042","0.6392102837562561","0.6392102837562561","0.6392102837562561","0.6412506699562073","0.6412506699562073","0.6412506699562073","0.6393111348152161","0.6393111348152161","0.6393111348152161","0.6383108496665955","0.6383108496665955","0.6383108496665955"
"124600","0.5475403070449829","0.5475403070449829","0.5475403070449829","0.5471899509429932","0.5471899509429932","0.5471899509429932","0.6325778961181641","0.6325778961181641","0.6325778961181641","0.639541506767273","0.639541506767273","0.639541506767273","0.641289234161377","0.641289234161377","0.641289234161377","0.6393107175827026","0.6393107175827026","0.6393107175827026","0.6383240222930908","0.6383240222930908","0.6383240222930908"
"124700","0.5479727387428284","0.5479727387428284","0.5479727387428284","0.5468272566795349","0.5468272566795349","0.5468272566795349","0.6323375701904297","0.6323375701904297","0.6323375701904297","0.6396646499633789","0.6396646499633789","0.6396646499633789","0.6413776278495789","0.6413776278495789","0.6413776278495789","0.6393103003501892","0.6393103003501892","0.6393103003501892","0.6383435130119324","0.6383435130119324","0.6383435130119324"
"124800","0.545810341835022","0.545810341835022","0.545810341835022","0.5465283989906311","0.5465283989906311","0.5465283989906311","0.6321310997009277","0.6321310997009277","0.6321310997009277","0.6391776204109192","0.6391776204109192","0.6391776204109192","0.6412910223007202","0.6412910223007202","0.6412910223007202","0.6393098831176758","0.6393098831176758","0.6393098831176758","0.6383341550827026","0.6383341550827026","0.6383341550827026"
"124900","0.544385552406311","0.544385552406311","0.544385552406311","0.5465521812438965","0.5465521812438965","0.5465521812438965","0.6324743032455444","0.6324743032455444","0.6324743032455444","0.6394076943397522","0.6394076943397522","0.6394076943397522","0.6414052248001099","0.6414052248001099","0.6414052248001099","0.6393095254898071","0.6393095254898071","0.6393095254898071","0.6383481025695801","0.6383481025695801","0.6383481025695801"
"125000","0.5444003939628601","0.5444003939628601","0.5444003939628601","0.5453943014144897","0.5453943014144897","0.5453943014144897","0.6323717832565308","0.6323717832565308","0.6323717832565308","0.6390058994293213","0.6390058994293213","0.6390058994293213","0.6414982080459595","0.6414982080459595","0.6414982080459595","0.6393091678619385","0.6393091678619385","0.6393091678619385","0.6383932828903198","0.6383932828903198","0.6383932828903198"
"125100","0.5443519353866577","0.5443519353866577","0.5443519353866577","0.5442795157432556","0.5442795157432556","0.5442795157432556","0.6324840188026428","0.6324840188026428","0.6324840188026428","0.6390605568885803","0.6390605568885803","0.6390605568885803","0.6415070295333862","0.6415070295333862","0.6415070295333862","0.6393088102340698","0.6393088102340698","0.6393088102340698","0.6384074687957764","0.6384074687957764","0.6384074687957764"
"125200","0.5444336533546448","0.5444336533546448","0.5444336533546448","0.5457597970962524","0.5457597970962524","0.5457597970962524","0.6324538588523865","0.6324538588523865","0.6324538588523865","0.6392524838447571","0.6392524838447571","0.6392524838447571","0.6414919495582581","0.6414919495582581","0.6414919495582581","0.6393083333969116","0.6393083333969116","0.6393083333969116","0.6384302377700806","0.6384302377700806","0.6384302377700806"
"125300","0.5451456308364868","0.5451456308364868","0.5451456308364868","0.545262336730957","0.545262336730957","0.545262336730957","0.6323263645172119","0.6323263645172119","0.6323263645172119","0.6396758556365967","0.6396758556365967","0.6396758556365967","0.6416187286376953","0.6416187286376953","0.6416187286376953","0.639307975769043","0.639307975769043","0.639307975769043","0.6384590268135071","0.6384590268135071","0.6384590268135071"
"125400","0.5456197261810303","0.5456197261810303","0.5456197261810303","0.5460538864135742","0.5460538864135742","0.5460538864135742","0.6320760846138","0.6320760846138","0.6320760846138","0.6393166780471802","0.6393166780471802","0.6393166780471802","0.6417067050933838","0.6417067050933838","0.6417067050933838","0.6393076181411743","0.6393076181411743","0.6393076181411743","0.638454794883728","0.638454794883728","0.638454794883728"
"125500","0.5436824560165405","0.5436824560165405","0.5436824560165405","0.5439919233322144","0.5439919233322144","0.5439919233322144","0.6319007873535156","0.6319007873535156","0.6319007873535156","0.6396888494491577","0.6396888494491577","0.6396888494491577","0.6419416666030884","0.6419416666030884","0.6419416666030884","0.6393072605133057","0.6393072605133057","0.6393072605133057","0.6384762525558472","0.6384762525558472","0.6384762525558472"
"125600","0.5444150567054749","0.5444150567054749","0.5444150567054749","0.5443135499954224","0.5443135499954224","0.5443135499954224","0.632097601890564","0.632097601890564","0.632097601890564","0.639796257019043","0.639796257019043","0.639796257019043","0.6421111822128296","0.6421111822128296","0.6421111822128296","0.6393068432807922","0.6393068432807922","0.6393068432807922","0.6384799480438232","0.6384799480438232","0.6384799480438232"
"125700","0.5436369776725769","0.5436369776725769","0.5436369776725769","0.5442467927932739","0.5442467927932739","0.5442467927932739","0.632305383682251","0.632305383682251","0.632305383682251","0.6401758193969727","0.6401758193969727","0.6401758193969727","0.641979455947876","0.641979455947876","0.641979455947876","0.6393065452575684","0.6393065452575684","0.6393065452575684","0.6385073661804199","0.6385073661804199","0.6385073661804199"
"125800","0.5427279472351074","0.5427279472351074","0.5427279472351074","0.5436764359474182","0.5436764359474182","0.5436764359474182","0.6321732997894287","0.6321732997894287","0.6321732997894287","0.639828085899353","0.639828085899353","0.639828085899353","0.6418163776397705","0.6418163776397705","0.6418163776397705","0.6393061876296997","0.6393061876296997","0.6393061876296997","0.6385113596916199","0.6385113596916199","0.6385113596916199"
"125900","0.5417889356613159","0.5417889356613159","0.5417889356613159","0.543884813785553","0.543884813785553","0.543884813785553","0.6319798827171326","0.6319798827171326","0.6319798827171326","0.639583945274353","0.639583945274353","0.639583945274353","0.6417360305786133","0.6417360305786133","0.6417360305786133","0.639305830001831","0.639305830001831","0.639305830001831","0.6385320425033569","0.6385320425033569","0.6385320425033569"
"126000","0.5413486957550049","0.5413486957550049","0.5413486957550049","0.5425620079040527","0.5425620079040527","0.5425620079040527","0.6319488286972046","0.6319488286972046","0.6319488286972046","0.6394906044006348","0.6394906044006348","0.6394906044006348","0.6418484449386597","0.6418484449386597","0.6418484449386597","0.6393054723739624","0.6393054723739624","0.6393054723739624","0.6385331153869629","0.6385331153869629","0.6385331153869629"
"126100","0.5402216911315918","0.5402216911315918","0.5402216911315918","0.5436164736747742","0.5436164736747742","0.5436164736747742","0.6318573355674744","0.6318573355674744","0.6318573355674744","0.6392872929573059","0.6392872929573059","0.6392872929573059","0.6419187784194946","0.6419187784194946","0.6419187784194946","0.639305055141449","0.639305055141449","0.639305055141449","0.6385549306869507","0.6385549306869507","0.6385549306869507"
"126200","0.5396210551261902","0.5396210551261902","0.5396210551261902","0.5419722199440002","0.5419722199440002","0.5419722199440002","0.6319695711135864","0.6319695711135864","0.6319695711135864","0.6395925879478455","0.6395925879478455","0.6395925879478455","0.6418772339820862","0.6418772339820862","0.6418772339820862","0.6393047571182251","0.6393047571182251","0.6393047571182251","0.6385782957077026","0.6385782957077026","0.6385782957077026"
"126300","0.5400940775871277","0.5400940775871277","0.5400940775871277","0.5419183969497681","0.5419183969497681","0.5419183969497681","0.6318870782852173","0.6318870782852173","0.6318870782852173","0.6396273374557495","0.6396273374557495","0.6396273374557495","0.6417853236198425","0.6417853236198425","0.6417853236198425","0.6393043994903564","0.6393043994903564","0.6393043994903564","0.6385843753814697","0.6385843753814697","0.6385843753814697"
"126400","0.5394796133041382","0.5394796133041382","0.5394796133041382","0.5412914156913757","0.5412914156913757","0.5412914156913757","0.631820797920227","0.631820797920227","0.631820797920227","0.6396884918212891","0.6396884918212891","0.6396884918212891","0.64174884557724","0.64174884557724","0.64174884557724","0.639303982257843","0.639303982257843","0.639303982257843","0.6386016607284546","0.6386016607284546","0.6386016607284546"
"126500","0.5397194623947144","0.5397194623947144","0.5397194623947144","0.5411577224731445","0.5411577224731445","0.5411577224731445","0.6317879557609558","0.6317879557609558","0.6317879557609558","0.6396304965019226","0.6396304965019226","0.6396304965019226","0.6416250467300415","0.6416250467300415","0.6416250467300415","0.6393038034439087","0.6393038034439087","0.6393038034439087","0.6386059522628784","0.6386059522628784","0.6386059522628784"
"126600","0.5384538173675537","0.5384538173675537","0.5384538173675537","0.5397459268569946","0.5397459268569946","0.5397459268569946","0.6318261623382568","0.6318261623382568","0.6318261623382568","0.639689564704895","0.639689564704895","0.639689564704895","0.6417931318283081","0.6417931318283081","0.6417931318283081","0.6393039226531982","0.6393039226531982","0.6393039226531982","0.6386054754257202","0.6386054754257202","0.6386054754257202"
"126700","0.5398054718971252","0.5398054718971252","0.5398054718971252","0.5399529337882996","0.5399529337882996","0.5399529337882996","0.6318929195404053","0.6318929195404053","0.6318929195404053","0.6397126913070679","0.6397126913070679","0.6397126913070679","0.6417437195777893","0.6417437195777893","0.6417437195777893","0.6393041610717773","0.6393041610717773","0.6393041610717773","0.6386104822158813","0.6386104822158813","0.6386104822158813"
"126800","0.5388045310974121","0.5388045310974121","0.5388045310974121","0.5408629775047302","0.5408629775047302","0.5408629775047302","0.6319403648376465","0.6319403648376465","0.6319403648376465","0.6397171020507812","0.6397171020507812","0.6397171020507812","0.6415208578109741","0.6415208578109741","0.6415208578109741","0.6393043994903564","0.6393043994903564","0.6393043994903564","0.6386216878890991","0.6386216878890991","0.6386216878890991"
"126900","0.5407367944717407","0.5407367944717407","0.5407367944717407","0.5408696532249451","0.5408696532249451","0.5408696532249451","0.6320569515228271","0.6320569515228271","0.6320569515228271","0.639729380607605","0.639729380607605","0.639729380607605","0.6416358947753906","0.6416358947753906","0.6416358947753906","0.6393045783042908","0.6393045783042908","0.6393045783042908","0.6386251449584961","0.6386251449584961","0.6386251449584961"
"127000","0.5389465689659119","0.5389465689659119","0.5389465689659119","0.540743350982666","0.540743350982666","0.540743350982666","0.6315778493881226","0.6315778493881226","0.6315778493881226","0.6397125720977783","0.6397125720977783","0.6397125720977783","0.6416434049606323","0.6416434049606323","0.6416434049606323","0.6393047571182251","0.6393047571182251","0.6393047571182251","0.6386253833770752","0.6386253833770752","0.6386253833770752"
"127100","0.539078414440155","0.539078414440155","0.539078414440155","0.5410329103469849","0.5410329103469849","0.5410329103469849","0.6313295364379883","0.6313295364379883","0.6313295364379883","0.639645516872406","0.639645516872406","0.639645516872406","0.6416632533073425","0.6416632533073425","0.6416632533073425","0.6393049955368042","0.6393049955368042","0.6393049955368042","0.6386576294898987","0.6386576294898987","0.6386576294898987"
"127200","0.5372196435928345","0.5372196435928345","0.5372196435928345","0.5406871438026428","0.5406871438026428","0.5406871438026428","0.631138801574707","0.631138801574707","0.631138801574707","0.6396191120147705","0.6396191120147705","0.6396191120147705","0.6416894793510437","0.6416894793510437","0.6416894793510437","0.6393051743507385","0.6393051743507385","0.6393051743507385","0.6386657953262329","0.6386657953262329","0.6386657953262329"
"127300","0.5365498065948486","0.5365498065948486","0.5365498065948486","0.5400733947753906","0.5400733947753906","0.5400733947753906","0.6310673952102661","0.6310673952102661","0.6310673952102661","0.6395663022994995","0.6395663022994995","0.6395663022994995","0.6413314342498779","0.6413314342498779","0.6413314342498779","0.6393053531646729","0.6393053531646729","0.6393053531646729","0.6386731266975403","0.6386731266975403","0.6386731266975403"
"127400","0.5369469523429871","0.5369469523429871","0.5369469523429871","0.5398940443992615","0.5398940443992615","0.5398940443992615","0.6308369040489197","0.6308369040489197","0.6308369040489197","0.6393817067146301","0.6393817067146301","0.6393817067146301","0.6415412425994873","0.6415412425994873","0.6415412425994873","0.639305591583252","0.639305591583252","0.639305591583252","0.6386808753013611","0.6386808753013611","0.6386808753013611"
"127500","0.5360772013664246","0.5360772013664246","0.5360772013664246","0.5394145250320435","0.5394145250320435","0.5394145250320435","0.630451500415802","0.630451500415802","0.630451500415802","0.6392399072647095","0.6392399072647095","0.6392399072647095","0.6414622068405151","0.6414622068405151","0.6414622068405151","0.6393057703971863","0.6393057703971863","0.6393057703971863","0.6386948823928833","0.6386948823928833","0.6386948823928833"
"127600","0.536793053150177","0.536793053150177","0.536793053150177","0.5398313999176025","0.5398313999176025","0.5398313999176025","0.6305420994758606","0.6305420994758606","0.6305420994758606","0.639287531375885","0.639287531375885","0.639287531375885","0.6416366100311279","0.6416366100311279","0.6416366100311279","0.6393059492111206","0.6393059492111206","0.6393059492111206","0.6386978030204773","0.6386978030204773","0.6386978030204773"
"127700","0.5360706448554993","0.5360706448554993","0.5360706448554993","0.5386013984680176","0.5386013984680176","0.5386013984680176","0.6304597854614258","0.6304597854614258","0.6304597854614258","0.6392804384231567","0.6392804384231567","0.6392804384231567","0.6415508985519409","0.6415508985519409","0.6415508985519409","0.6393061876296997","0.6393061876296997","0.6393061876296997","0.6387085914611816","0.6387085914611816","0.6387085914611816"
"127800","0.535957396030426","0.535957396030426","0.535957396030426","0.537723183631897","0.537723183631897","0.537723183631897","0.6302796006202698","0.6302796006202698","0.6302796006202698","0.6391681432723999","0.6391681432723999","0.6391681432723999","0.6415209770202637","0.6415209770202637","0.6415209770202637","0.6393063068389893","0.6393063068389893","0.6393063068389893","0.6387163996696472","0.6387163996696472","0.6387163996696472"
"127900","0.5354158282279968","0.5354158282279968","0.5354158282279968","0.537724494934082","0.537724494934082","0.537724494934082","0.6301438808441162","0.6301438808441162","0.6301438808441162","0.6394243240356445","0.6394243240356445","0.6394243240356445","0.6417137384414673","0.6417137384414673","0.6417137384414673","0.6393066048622131","0.6393066048622131","0.6393066048622131","0.6387420892715454","0.6387420892715454","0.6387420892715454"
"128000","0.5347253084182739","0.5347253084182739","0.5347253084182739","0.5369566679000854","0.5369566679000854","0.5369566679000854","0.629928469657898","0.629928469657898","0.629928469657898","0.6395057439804077","0.6395057439804077","0.6395057439804077","0.641465425491333","0.641465425491333","0.641465425491333","0.6393067240715027","0.6393067240715027","0.6393067240715027","0.6387628316879272","0.6387628316879272","0.6387628316879272"
"128100","0.5348842740058899","0.5348842740058899","0.5348842740058899","0.5368880033493042","0.5368880033493042","0.5368880033493042","0.6300913691520691","0.6300913691520691","0.6300913691520691","0.6393798589706421","0.6393798589706421","0.6393798589706421","0.6413300037384033","0.6413300037384033","0.6413300037384033","0.639306902885437","0.639306902885437","0.639306902885437","0.6387771368026733","0.6387771368026733","0.6387771368026733"
"128200","0.534650981426239","0.534650981426239","0.534650981426239","0.5373768210411072","0.5373768210411072","0.5373768210411072","0.630671501159668","0.630671501159668","0.630671501159668","0.6393351554870605","0.6393351554870605","0.6393351554870605","0.6412285566329956","0.6412285566329956","0.6412285566329956","0.6393071413040161","0.6393071413040161","0.6393071413040161","0.6387900114059448","0.6387900114059448","0.6387900114059448"
